campaign_id,brand_name,brand_category,region,platform,influencer_id,influencer_handle,influencer_category,influencer_tier,followers_start,posts_count,campaign_objective,impressions,avg_likes_per_post,avg_comments_per_post,avg_saves_shares_per_post,click_through_rate,landing_page_conv_rate,clicks,orders,new_customers,avg_order_value,revenue,influencer_fee,product_cost,other_campaign_costs,total_spend,cpm,cpc,cpa,roas,roi,campaign_success_label
CMP_00340,Brand_575,Fintech,US,Instagram,INF_6901,@creator_50983,Other,Micro,53330,4,Awareness,86945,388,82,128,0.0235,0.017,2047,34,27,2031.89,69084.16,74661.31,22878.86,6125.74,103665.9,1192.32,50.64,3049.0,0.67,-0.33,0
CMP_00341,Brand_566,Fashion,EU,Instagram,INF_2361,@creator_43359,Tech,Nano,7615,5,Awareness,14036,141,11,0,0.023,0.0218,323,7,5,1696.92,11878.44,16773.17,3359.07,946.6,21078.85,1501.77,65.26,3011.26,0.56,-0.44,0
CMP_00342,Brand_123,Fintech,SEA,YouTube,INF_1227,@creator_51787,Other,Micro,28543,3,Conversions,27838,99,53,68,0.0216,0.0235,600,14,11,1317.05,18438.72,98448.65,15355.39,11551.96,125356.0,4503.05,208.93,8954.0,0.15,-0.85,0
CMP_00343,Brand_220,Fashion,India,Instagram,INF_6467,@creator_76333,Food,Nano,1279,2,Awareness,845,0,2,18,0.0075,0.007,6,0,0,2209.11,0.0,13566.72,5199.15,1817.76,20583.63,24359.33,3430.61,0.0,0.0,-1.0,0
CMP_00344,Brand_757,Gaming,India,Instagram,INF_8156,@creator_66494,Tech,Micro,16076,1,Awareness,7508,247,75,65,0.0151,0.0204,113,2,1,1699.02,3398.04,88073.2,14843.99,23480.92,126398.1,16835.12,1118.57,63199.05,0.03,-0.97,0
CMP_00345,Brand_343,Food,India,Instagram,INF_8634,@creator_87034,Food,Micro,17786,5,Traffic,17584,6,0,31,0.0074,0.0094,129,1,0,2645.96,2645.96,104991.13,22690.16,22237.71,149918.99,8525.88,1162.16,149918.99,0.02,-0.98,0
CMP_00346,Brand_632,Fashion,US,Instagram,INF_8372,@creator_79109,Family,Micro,77235,3,Awareness,66714,732,177,291,0.008,0.026,535,13,9,3596.08,46749.06,218970.84,68278.93,37797.35,325047.11,4872.25,607.56,25003.62,0.14,-0.86,0
CMP_00347,Brand_969,Fashion,India,TikTok,INF_9107,@creator_70096,Family,Macro,574110,3,Awareness,311141,3989,1010,1528,0.0152,0.0545,4739,258,207,3593.58,927143.57,299166.9,72352.82,63092.52,434612.24,1396.83,91.71,1684.54,2.13,1.13,0
CMP_00348,Brand_271,Food,MENA,YouTube,INF_3083,@creator_56146,Beauty,Nano,2070,1,Awareness,765,0,14,0,0.0186,0.0594,14,0,0,1919.04,0.0,6441.7,2391.9,1882.29,10715.89,14007.7,765.42,0.0,0.0,-1.0,0
CMP_00349,Brand_296,D2C,EU,YouTube,INF_8630,@creator_26375,Fashion,Nano,1483,3,Conversions,1074,78,10,34,0.018,0.0248,19,0,0,1648.63,0.0,9040.23,1637.7,2270.74,12948.66,12056.48,681.51,0.0,0.0,-1.0,0
CMP_00350,Brand_764,Fitness,US,Instagram,INF_8358,@creator_63084,Travel,Nano,3039,3,Awareness,3472,27,0,6,0.0277,0.038,96,3,2,1534.68,4604.05,14940.67,2804.62,3381.47,21126.77,6084.9,220.07,7042.26,0.22,-0.78,0
CMP_00351,Brand_742,Fashion,India,YouTube,INF_8607,@creator_46787,Family,Mega,1178315,4,Awareness,2091710,6104,1546,2272,0.0269,0.0137,56280,770,640,4359.76,3357014.53,1427718.97,525725.26,249090.27,2202534.49,1052.98,39.14,2860.43,1.52,0.52,0
CMP_00352,Brand_213,Fashion,US,Instagram,INF_9252,@creator_40844,Travel,Nano,2547,3,Awareness,2863,0,0,3,0.0208,0.0404,59,2,1,2144.15,4288.31,32920.74,12968.15,3854.0,49742.89,17374.39,843.1,24871.45,0.09,-0.91,0
CMP_00353,Brand_862,Fitness,US,TikTok,INF_6824,@creator_89303,Fitness,Nano,5099,4,Awareness,9914,56,25,36,0.0035,0.0145,34,0,0,2889.98,0.0,23973.29,4246.52,6884.25,35104.06,3540.86,1032.47,0.0,0.0,-1.0,0
CMP_00354,Brand_725,Gaming,India,TikTok,INF_8507,@creator_80393,Beauty,Micro,21546,2,Awareness,17254,123,28,59,0.003,0.0337,51,1,0,2365.67,2365.67,98282.28,20485.92,24022.16,142790.36,8275.78,2799.81,142790.36,0.02,-0.98,0
CMP_00355,Brand_327,Gaming,US,Instagram,INF_9265,@creator_28325,Tech,Micro,26047,5,Traffic,43798,203,47,48,0.0326,0.0351,1426,49,43,1242.41,60878.31,248304.59,69851.61,24740.01,342896.21,7829.04,240.46,6997.88,0.18,-0.82,0
CMP_00356,Brand_829,Tech,EU,YouTube,INF_9656,@creator_15741,Fashion,Nano,6116,4,Awareness,9929,0,1,0,0.0226,0.0168,224,3,2,2737.24,8211.72,17359.36,1737.2,1418.85,20515.42,2066.21,91.59,6838.47,0.4,-0.6,0
CMP_00357,Brand_930,Food,India,YouTube,INF_5541,@creator_50644,Travel,Macro,406042,4,Conversions,791515,2197,539,842,0.0236,0.0198,18715,370,293,1746.76,646300.47,179081.55,34225.56,50190.71,263497.82,332.9,14.08,712.16,2.45,1.45,0
CMP_00358,Brand_459,Fitness,US,Instagram,INF_5677,@creator_61370,Other,Macro,126808,3,App Installs,73927,434,90,144,0.0066,0.032,488,15,10,1336.88,20053.25,431989.47,148954.31,108273.92,689217.71,9322.95,1412.33,45947.85,0.03,-0.97,0
CMP_00359,Brand_811,D2C,US,Instagram,INF_1340,@creator_30951,Fitness,Nano,1721,1,Conversions,855,0,0,6,0.0076,0.0119,6,0,0,2828.45,0.0,9253.12,1565.82,1274.01,12092.95,14143.8,2015.49,0.0,0.0,-1.0,0
CMP_00360,Brand_416,Tech,EU,YouTube,INF_6920,@creator_93108,Fitness,Micro,48260,5,Traffic,101313,200,41,84,0.0191,0.0182,1933,35,22,3598.72,125955.37,223428.67,87940.68,51757.5,363126.85,3584.21,187.86,10375.05,0.35,-0.65,0
CMP_00361,Brand_725,Fintech,India,TikTok,INF_9930,@creator_82216,Fashion,Nano,2197,2,App Installs,666,81,4,0,0.0128,0.0251,8,0,0,1682.23,0.0,4464.0,512.23,229.13,5205.36,7815.85,650.67,0.0,0.0,-1.0,0
CMP_00362,Brand_275,Fashion,US,YouTube,INF_7436,@creator_42642,Travel,Nano,4671,3,Conversions,6621,0,23,0,0.026,0.0307,172,5,4,2666.93,13334.65,12668.53,1964.1,3035.39,17668.02,2668.48,102.72,3533.6,0.75,-0.25,0
CMP_00363,Brand_861,Fitness,India,Instagram,INF_8494,@creator_46723,Other,Micro,23178,2,Awareness,15400,127,41,95,0.003,0.0088,46,0,0,1315.69,0.0,73274.19,25952.91,11747.21,110974.31,7206.12,2412.49,0.0,0.0,-1.0,0
CMP_00364,Brand_726,Food,US,YouTube,INF_8767,@creator_10036,Food,Mega,3051635,5,Conversions,6722254,21344,5336,8041,0.003,0.0226,20166,454,352,1328.14,602974.73,4064477.7,1617443.58,973749.91,6655671.19,990.1,330.04,14660.07,0.09,-0.91,0
CMP_00365,Brand_673,Fashion,MENA,Instagram,INF_3169,@creator_89099,Fitness,Micro,72485,3,Conversions,70291,605,149,204,0.0172,0.009,1208,10,6,2388.16,23881.61,126960.07,45612.84,21093.87,193666.78,2755.21,160.32,19366.68,0.12,-0.88,0
CMP_00366,Brand_256,Tech,SEA,Instagram,INF_2283,@creator_84311,Family,Micro,61067,3,Awareness,66462,405,118,184,0.0193,0.0294,1281,37,30,3514.7,130043.99,97024.35,19832.56,26491.36,143348.27,2156.85,111.9,3874.28,0.91,-0.09,0
CMP_00367,Brand_522,Beauty,MENA,Instagram,INF_7277,@creator_71860,Other,Macro,230022,5,Conversions,519895,2290,564,855,0.0395,0.0263,20524,539,421,958.26,516504.67,342725.93,62788.77,59996.87,465511.58,895.4,22.68,863.66,1.11,0.11,0
CMP_00368,Brand_113,Fashion,India,Instagram,INF_5829,@creator_11950,Beauty,Micro,11659,4,Conversions,18471,166,26,30,0.0302,0.0427,557,23,16,2006.64,46152.64,56313.32,19991.02,14729.98,91034.31,4928.5,163.44,3958.01,0.51,-0.49,0
CMP_00369,Brand_307,Food,SEA,Instagram,INF_4621,@creator_42442,Food,Micro,11653,1,Awareness,2424,77,3,43,0.0425,0.023,103,2,1,2199.26,4398.51,33589.11,10392.19,1692.72,45674.02,18842.42,443.44,22837.01,0.1,-0.9,0
CMP_00370,Brand_753,D2C,EU,Instagram,INF_7103,@creator_82219,Other,Nano,1846,5,Traffic,1456,0,19,0,0.0133,0.0153,19,0,0,3938.78,0.0,26072.28,7027.05,6900.5,39999.83,27472.41,2105.25,0.0,0.0,-1.0,0
CMP_00371,Brand_399,Fashion,EU,Instagram,INF_2480,@creator_41159,Family,Nano,4952,1,Awareness,2030,57,19,28,0.0418,0.0377,84,3,2,2257.99,6773.97,16380.93,6375.72,1210.45,23967.1,11806.45,285.32,7989.03,0.28,-0.72,0
CMP_00372,Brand_254,Food,India,Instagram,INF_6397,@creator_40048,Tech,Macro,526329,2,Conversions,510199,3860,961,1430,0.011,0.0202,5626,113,95,1225.11,138436.9,170445.94,41008.52,48516.51,259970.98,509.55,46.21,2300.63,0.53,-0.47,0
CMP_00373,Brand_560,Fashion,MENA,Instagram,INF_1258,@creator_93038,Beauty,Micro,14795,2,Conversions,5643,112,22,27,0.0313,0.0277,176,4,2,2283.69,9134.75,69255.05,12400.27,9634.7,91290.02,16177.57,518.69,22822.5,0.1,-0.9,0
CMP_00374,Brand_645,Fintech,EU,Instagram,INF_7127,@creator_72471,Fashion,Micro,12817,1,Traffic,3679,58,11,10,0.0119,0.0527,43,2,1,580.85,1161.69,49665.91,9218.41,14351.84,73236.16,19906.54,1703.17,36618.08,0.02,-0.98,0
CMP_00375,Brand_142,Gaming,SEA,TikTok,INF_8971,@creator_35651,Other,Nano,7233,4,Awareness,6031,22,8,15,0.0064,0.0162,38,0,0,1057.93,0.0,14517.36,4430.01,3600.47,22547.84,3738.66,593.36,0.0,0.0,-1.0,0
CMP_00376,Brand_901,Fashion,US,Instagram,INF_5431,@creator_89400,Food,Nano,1592,4,Awareness,1580,72,0,0,0.013,0.0228,20,0,0,1798.58,0.0,9714.65,3316.51,820.63,13851.79,8766.95,692.59,0.0,0.0,-1.0,0
CMP_00377,Brand_429,Tech,US,YouTube,INF_4331,@creator_42599,Tech,Nano,1396,5,Conversions,1896,131,23,8,0.0365,0.0206,69,1,0,2366.53,2366.53,26688.72,8173.14,3001.6,37863.46,19970.18,548.75,37863.46,0.06,-0.94,0
CMP_00378,Brand_333,D2C,India,TikTok,INF_9125,@creator_71901,Fitness,Micro,37293,4,Conversions,49080,129,44,68,0.0314,0.0366,1542,56,39,2891.14,161903.56,44504.49,10198.12,7423.81,62126.41,1265.82,40.29,1109.4,2.61,1.61,0
CMP_00379,Brand_177,Beauty,US,Instagram,INF_2417,@creator_35230,Other,Mega,3682799,3,Traffic,2722395,16162,4027,6003,0.003,0.005,8167,40,25,1771.74,70869.62,1606146.73,359499.8,171768.7,2137415.22,785.12,261.71,53435.38,0.03,-0.97,0
CMP_00380,Brand_615,Beauty,US,Instagram,INF_4849,@creator_97148,Other,Micro,15978,2,Traffic,9402,119,24,84,0.0383,0.017,360,6,4,2945.71,17674.26,190600.34,73219.35,16007.22,279826.91,29762.49,777.3,46637.82,0.06,-0.94,0
CMP_00381,Brand_332,Fitness,India,Instagram,INF_6604,@creator_65894,Food,Nano,1392,4,App Installs,1647,0,0,25,0.0254,0.0662,41,2,1,1201.25,2402.51,17206.45,3866.35,2836.9,23909.7,14517.12,583.16,11954.85,0.1,-0.9,0
CMP_00382,Brand_997,Gaming,EU,YouTube,INF_2626,@creator_73822,Travel,Micro,56002,3,Conversions,72593,319,55,120,0.0182,0.0313,1321,41,33,2104.75,86294.64,231054.05,57466.63,29647.17,318167.84,4382.9,240.85,7760.19,0.27,-0.73,0
CMP_00383,Brand_214,Beauty,MENA,Instagram,INF_4065,@creator_78795,Beauty,Macro,420136,3,Awareness,389413,1743,427,637,0.0127,0.0272,4949,134,84,3853.47,516364.69,351413.32,80668.02,22308.82,454390.16,1166.86,91.81,3390.97,1.14,0.14,0
CMP_00384,Brand_761,Beauty,India,Instagram,INF_6633,@creator_55028,Family,Nano,1329,1,Awareness,644,0,10,0,0.0136,0.024,8,0,0,2494.6,0.0,8736.21,3228.83,795.85,12760.9,19815.06,1595.11,0.0,0.0,-1.0,0
CMP_00385,Brand_408,Tech,India,Instagram,INF_7630,@creator_25701,Travel,Nano,1479,4,Traffic,1117,66,10,0,0.031,0.0222,34,0,0,2315.67,0.0,10841.39,1136.53,859.3,12837.22,11492.59,377.57,0.0,0.0,-1.0,0
CMP_00386,Brand_133,Fashion,SEA,Instagram,INF_7163,@creator_73087,Other,Nano,1382,2,Traffic,882,27,0,0,0.019,0.0325,16,0,0,1581.03,0.0,6313.31,1045.73,1139.45,8498.49,9635.48,531.16,0.0,0.0,-1.0,0
CMP_00387,Brand_795,Tech,US,Instagram,INF_1288,@creator_64816,Food,Nano,1087,4,Awareness,1351,59,7,0,0.0125,0.0363,16,0,0,3048.04,0.0,32437.29,8921.12,2121.05,43479.45,32183.16,2717.47,0.0,0.0,-1.0,0
CMP_00388,Brand_364,Fintech,EU,YouTube,INF_1372,@creator_11949,Travel,Micro,20360,5,Awareness,35703,0,8,8,0.0212,0.0187,758,14,8,2472.05,34608.75,284814.18,68665.53,16305.38,369785.09,10357.26,487.84,26413.22,0.09,-0.91,0
CMP_00389,Brand_461,Fintech,India,TikTok,INF_5840,@creator_28013,Food,Nano,1160,3,Conversions,537,55,0,36,0.0394,0.0428,21,0,0,1361.56,0.0,8016.24,1316.99,1573.43,10906.66,20310.36,519.36,0.0,0.0,-1.0,0
CMP_00390,Brand_695,Beauty,India,TikTok,INF_3667,@creator_35816,Tech,Macro,489442,4,Awareness,480364,2380,598,889,0.0116,0.0187,5573,104,91,2611.15,271560.04,290459.1,108566.43,71200.37,470225.91,978.89,84.38,4521.4,0.58,-0.42,0
CMP_00391,Brand_202,Gaming,US,Instagram,INF_9473,@creator_86215,Beauty,Micro,42532,2,Awareness,41778,387,108,154,0.0245,0.0449,1022,45,33,2055.06,92477.84,100923.42,13371.02,15665.26,129959.7,3110.72,127.16,2887.99,0.71,-0.29,0
CMP_00392,Brand_960,D2C,India,Instagram,INF_9711,@creator_73079,Other,Nano,6265,1,Awareness,1953,93,7,12,0.0244,0.0353,47,1,0,2864.9,2864.9,5906.65,1613.03,700.74,8220.43,4209.13,174.9,8220.43,0.35,-0.65,0
CMP_00393,Brand_921,Fashion,US,Instagram,INF_1597,@creator_67988,Fashion,Nano,2102,2,Awareness,1569,40,6,6,0.0266,0.039,41,1,0,2254.55,2254.55,20128.36,6109.48,4064.47,30302.3,19313.13,739.08,30302.3,0.07,-0.93,0
CMP_00394,Brand_231,Food,India,Instagram,INF_6531,@creator_85948,Travel,Micro,44197,3,Conversions,55791,290,36,96,0.0109,0.0375,605,22,16,1946.17,42815.77,66885.45,19577.1,14711.64,101174.18,1813.45,167.23,4598.83,0.42,-0.58,0
CMP_00395,Brand_617,Gaming,India,Instagram,INF_2614,@creator_30939,Other,Mega,3570480,5,Conversions,6002806,25915,6453,9690,0.0232,0.0231,139047,3205,2814,2519.16,8073922.2,1888794.95,239941.35,458260.12,2586996.41,430.96,18.61,807.18,3.12,2.12,1
CMP_00396,Brand_495,Fintech,India,YouTube,INF_8235,@creator_26979,Food,Micro,62344,3,Traffic,53058,117,43,88,0.0105,0.0459,557,25,18,1283.31,32082.63,114450.93,15134.53,29932.33,159517.79,3006.48,286.39,6380.71,0.2,-0.8,0
CMP_00397,Brand_691,Gaming,India,Instagram,INF_1171,@creator_55320,Other,Micro,26596,3,Traffic,39662,56,3,17,0.0252,0.0275,999,27,21,1834.17,49522.59,119909.87,41194.31,28233.76,189337.94,4773.79,189.53,7012.52,0.26,-0.74,0
CMP_00398,Brand_925,D2C,SEA,Instagram,INF_5872,@creator_15594,Fitness,Nano,8518,5,Traffic,14097,86,0,20,0.0274,0.0168,386,6,4,3028.37,18170.21,10842.91,2160.32,2588.58,15591.82,1106.04,40.39,2598.64,1.17,0.17,0
CMP_00399,Brand_763,Beauty,India,YouTube,INF_5735,@creator_85899,Travel,Mega,1438415,2,Awareness,552174,4618,1159,1724,0.0208,0.0504,11512,579,481,1518.62,879282.1,786287.14,123062.17,108295.74,1017645.04,1842.98,88.4,1757.59,0.86,-0.14,0
CMP_00400,Brand_366,Beauty,US,Instagram,INF_6212,@creator_13339,Fashion,Micro,18433,3,Awareness,20370,38,48,66,0.0406,0.0211,826,17,12,1336.44,22719.48,225846.16,87689.57,61712.54,375248.27,18421.61,454.3,22073.43,0.06,-0.94,0
CMP_00401,Brand_224,Fitness,EU,Instagram,INF_9621,@creator_20547,Food,Macro,177827,2,Conversions,93542,1708,442,620,0.0071,0.0239,663,15,13,2369.83,35547.49,485890.14,100355.52,73753.79,659999.44,7055.65,995.47,43999.96,0.05,-0.95,0
CMP_00402,Brand_206,D2C,US,YouTube,INF_2091,@creator_35772,Beauty,Micro,13639,4,Awareness,25991,162,30,46,0.0181,0.0489,469,22,15,3017.33,66381.37,319721.81,110667.99,84242.58,514632.38,19800.41,1097.3,23392.38,0.13,-0.87,0
CMP_00403,Brand_944,Tech,India,Instagram,INF_6181,@creator_94458,Food,Nano,7168,1,Awareness,3077,10,10,17,0.003,0.0079,9,0,0,3452.27,0.0,10753.11,3425.31,537.8,14716.22,4782.65,1635.14,0.0,0.0,-1.0,0
CMP_00404,Brand_621,Gaming,MENA,TikTok,INF_2400,@creator_71687,Food,Nano,8587,4,Traffic,6992,0,19,27,0.0307,0.0128,214,2,1,1338.26,2676.53,17216.03,3660.36,1900.59,22776.97,3257.58,106.43,11388.49,0.12,-0.88,0
CMP_00405,Brand_806,Tech,India,TikTok,INF_7994,@creator_74325,Tech,Micro,39492,5,Traffic,49756,51,2,31,0.0556,0.0337,2764,93,68,2068.88,192406.19,29528.86,9662.99,3126.57,42318.42,850.52,15.31,455.04,4.55,3.55,1
CMP_00406,Brand_735,Fitness,India,YouTube,INF_1276,@creator_89599,Fitness,Micro,21809,2,Conversions,17208,85,41,32,0.0286,0.0092,492,4,2,1385.13,5540.53,23259.18,6746.57,2608.14,32613.89,1895.27,66.29,8153.47,0.17,-0.83,0
CMP_00407,Brand_716,Fintech,India,Instagram,INF_3419,@creator_89062,Beauty,Nano,1475,5,Traffic,3198,89,4,4,0.0127,0.0232,40,0,0,1611.96,0.0,14955.57,3205.43,3437.8,21598.8,6753.84,539.97,0.0,0.0,-1.0,0
CMP_00408,Brand_166,Gaming,US,TikTok,INF_1356,@creator_75263,Travel,Nano,1201,1,Conversions,533,63,16,45,0.0142,0.067,7,0,0,951.61,0.0,18393.45,5315.27,1001.68,24710.4,46360.97,3530.06,0.0,0.0,-1.0,0
CMP_00409,Brand_190,Food,India,TikTok,INF_3631,@creator_88948,Fitness,Macro,181405,2,Traffic,88542,1151,289,395,0.0289,0.0318,2562,81,63,2247.56,182052.54,459062.23,94912.85,51630.29,605605.38,6839.75,236.38,7476.61,0.3,-0.7,0
CMP_00410,Brand_743,Fashion,MENA,TikTok,INF_5210,@creator_81942,Other,Micro,11866,2,Awareness,10285,193,43,87,0.0153,0.0107,157,1,0,2095.61,2095.61,110513.87,21349.1,18261.58,150124.55,14596.46,956.21,150124.55,0.01,-0.99,0
CMP_00411,Brand_952,Fitness,SEA,YouTube,INF_2152,@creator_75592,Fitness,Macro,114366,5,Awareness,131488,381,115,199,0.0212,0.0582,2788,162,125,1783.53,288932.61,274040.59,36732.97,51155.12,361928.68,2752.56,129.82,2234.13,0.8,-0.2,0
CMP_00412,Brand_170,Food,India,Instagram,INF_7047,@creator_38767,Travel,Macro,644217,4,Conversions,559491,1926,481,709,0.0367,0.0244,20508,499,301,1849.73,923016.33,290131.75,79328.55,41774.5,411234.81,735.02,20.05,824.12,2.24,1.24,0
CMP_00413,Brand_119,Gaming,SEA,TikTok,INF_3228,@creator_18888,Travel,Micro,21833,3,Traffic,22195,253,73,88,0.008,0.0241,178,4,3,1368.94,5475.76,66381.16,8367.93,14964.2,89713.3,4042.05,504.01,22428.32,0.06,-0.94,0
CMP_00414,Brand_441,Fashion,India,YouTube,INF_1015,@creator_59757,Fashion,Macro,437918,5,Awareness,491716,1047,295,407,0.0209,0.0352,10280,361,254,2353.19,849501.86,616691.11,246583.27,71392.74,934667.12,1900.83,90.92,2589.11,0.91,-0.09,0
CMP_00415,Brand_388,Gaming,India,YouTube,INF_8073,@creator_63950,Tech,Nano,2859,4,Awareness,2254,111,6,0,0.0166,0.039,37,1,0,1197.11,1197.11,16668.26,5793.19,2103.87,24565.31,10898.54,663.93,24565.31,0.05,-0.95,0
CMP_00416,Brand_437,Fashion,EU,Instagram,INF_9712,@creator_83757,Fashion,Micro,27964,3,Conversions,20875,102,40,35,0.0236,0.0223,493,11,8,1764.15,19405.65,148392.75,32484.19,10307.33,191184.27,9158.53,387.8,17380.39,0.1,-0.9,0
CMP_00417,Brand_862,D2C,EU,Instagram,INF_2186,@creator_71877,Other,Nano,1018,1,Awareness,379,0,12,0,0.0236,0.0246,8,0,0,1408.97,0.0,7065.05,1691.5,1440.58,10197.12,26905.34,1274.64,0.0,0.0,-1.0,0
CMP_00418,Brand_527,Gaming,MENA,YouTube,INF_8601,@creator_58704,Family,Micro,89139,3,Awareness,91078,381,106,176,0.0348,0.028,3169,88,71,817.68,71955.46,98490.99,21534.73,12861.41,132887.12,1459.05,41.93,1510.08,0.54,-0.46,0
CMP_00419,Brand_821,Gaming,EU,TikTok,INF_9747,@creator_55211,Food,Nano,2888,2,App Installs,2574,62,0,0,0.0326,0.0392,83,3,1,874.99,2624.96,11848.05,2421.63,1981.77,16251.45,6313.69,195.8,5417.15,0.16,-0.84,0
CMP_00420,Brand_847,Tech,India,Instagram,INF_9722,@creator_68414,Other,Nano,2952,1,Conversions,1200,96,19,48,0.0205,0.0478,24,1,0,2747.08,2747.08,10445.15,2717.92,1512.36,14675.42,12229.52,611.48,14675.42,0.19,-0.81,0
CMP_00421,Brand_779,Fashion,SEA,Instagram,INF_2546,@creator_65041,Fashion,Micro,66791,1,Awareness,26801,150,44,59,0.0086,0.0323,229,7,4,2213.28,15492.94,40533.29,13671.93,7196.82,61402.03,2291.04,268.13,8771.72,0.25,-0.75,0
CMP_00422,Brand_292,Fashion,India,Instagram,INF_7804,@creator_37453,Fashion,Nano,2374,2,Awareness,1374,66,8,1,0.0336,0.0399,46,1,0,1841.72,1841.72,6607.49,2451.52,502.78,9561.79,6959.09,207.87,9561.79,0.19,-0.81,0
CMP_00423,Brand_358,Tech,EU,TikTok,INF_3653,@creator_11454,Family,Macro,527607,3,Awareness,420401,2862,707,1051,0.0187,0.0224,7866,175,113,1987.49,347811.49,662706.01,123166.74,66091.14,851963.89,2026.55,108.31,4868.37,0.41,-0.59,0
CMP_00424,Brand_829,Fashion,US,TikTok,INF_7439,@creator_40921,Beauty,Nano,3045,2,Awareness,1715,82,13,58,0.0283,0.0203,48,0,0,1775.37,0.0,11955.54,2002.15,2150.35,16108.04,9392.44,335.58,0.0,0.0,-1.0,0
CMP_00425,Brand_513,Tech,India,Instagram,INF_2059,@creator_42250,Travel,Micro,65653,3,Awareness,32819,269,85,97,0.0177,0.0521,579,30,24,1621.91,48657.34,60277.92,16515.57,17300.57,94094.06,2867.06,162.51,3136.47,0.52,-0.48,0
CMP_00426,Brand_651,Food,India,Instagram,INF_1909,@creator_67619,Beauty,Micro,10567,4,Traffic,13006,5,3,42,0.0162,0.029,210,6,4,1741.4,10448.37,119647.47,27288.19,22494.27,169429.93,13027.06,806.81,28238.32,0.06,-0.94,0
CMP_00427,Brand_625,Fitness,US,Instagram,INF_8543,@creator_33946,Travel,Macro,603577,3,Awareness,623287,712,189,274,0.0116,0.0189,7239,136,101,750.07,102009.0,503199.31,75938.6,115542.13,694680.04,1114.54,95.96,5107.94,0.15,-0.85,0
CMP_00428,Brand_866,Fashion,EU,Instagram,INF_2787,@creator_85351,Fashion,Micro,13749,1,Traffic,2692,0,10,10,0.0288,0.0262,77,2,1,3449.35,6898.71,99771.85,28593.49,14849.96,143215.3,53200.33,1859.94,71607.65,0.05,-0.95,0
CMP_00429,Brand_579,Food,US,Instagram,INF_6417,@creator_47695,Family,Micro,67892,5,Conversions,91493,479,111,189,0.0254,0.0326,2326,75,45,1941.52,145613.88,230399.09,47605.43,58780.36,336784.89,3680.99,144.79,4490.47,0.43,-0.57,0
CMP_00430,Brand_439,Food,India,YouTube,INF_7968,@creator_99082,Fashion,Micro,66471,3,Traffic,65814,351,97,136,0.0191,0.0341,1253,42,33,1151.33,48356.01,24491.16,2457.43,1707.14,28655.73,435.4,22.87,682.28,1.69,0.69,0
CMP_00431,Brand_821,Fashion,India,Instagram,INF_5096,@creator_76555,Food,Micro,51526,1,Awareness,21726,340,91,147,0.0136,0.005,295,1,0,2963.58,2963.58,14991.06,2666.4,3228.26,20885.71,961.32,70.8,20885.71,0.14,-0.86,0
CMP_00432,Brand_616,Fitness,India,Instagram,INF_8746,@creator_26473,Beauty,Macro,581950,4,Awareness,877641,1780,440,658,0.0199,0.005,17465,87,61,2193.68,190849.83,144135.12,25187.95,33108.13,202431.21,230.65,11.59,2326.8,0.94,-0.06,0
CMP_00433,Brand_229,Tech,India,TikTok,INF_7229,@creator_56111,Beauty,Nano,6155,3,Conversions,7168,84,31,48,0.0222,0.0191,158,3,1,3871.14,11613.42,13288.6,5114.46,3552.55,21955.62,3063.0,138.96,7318.54,0.53,-0.47,0
CMP_00434,Brand_900,Tech,India,Instagram,INF_5869,@creator_81923,Other,Micro,23253,2,Conversions,7057,8,15,31,0.003,0.0175,21,0,0,1956.09,0.0,23986.24,2817.19,3431.5,30234.93,4284.39,1439.76,0.0,0.0,-1.0,0
CMP_00435,Brand_131,Fintech,US,YouTube,INF_7834,@creator_53148,Travel,Micro,23198,2,Awareness,10458,2,23,40,0.0057,0.0356,59,2,1,1228.75,2457.5,148772.8,33232.23,42026.16,224031.2,21421.99,3797.14,112015.6,0.01,-0.99,0
CMP_00436,Brand_100,Fashion,MENA,Instagram,INF_5886,@creator_82976,Other,Micro,38003,3,Traffic,23080,285,59,101,0.003,0.0303,69,2,1,2177.24,4354.49,46624.73,12760.31,9874.74,69259.78,3000.86,1003.76,34629.89,0.06,-0.94,0
CMP_00437,Brand_703,D2C,India,YouTube,INF_6270,@creator_65038,Fashion,Micro,95847,2,Traffic,79021,641,145,216,0.0079,0.0167,627,10,7,2971.6,29716.02,97996.93,21180.97,11056.69,130234.59,1648.1,207.71,13023.46,0.23,-0.77,0
CMP_00438,Brand_330,Fitness,EU,Instagram,INF_8890,@creator_63740,Food,Macro,464414,2,Traffic,296754,212,89,123,0.0252,0.0345,7475,257,164,1267.59,325770.2,241145.86,94727.86,69750.94,405624.66,1366.87,54.26,1578.31,0.8,-0.2,0
CMP_00439,Brand_917,D2C,India,YouTube,INF_9662,@creator_19638,Family,Micro,67635,4,Traffic,61412,219,68,67,0.0144,0.0265,883,23,17,2482.36,57094.25,152124.78,53320.81,13212.52,218658.11,3560.51,247.63,9506.87,0.26,-0.74,0
CMP_00440,Brand_209,Tech,India,Instagram,INF_4055,@creator_87722,Travel,Nano,2152,3,Conversions,1684,5,9,20,0.0361,0.0223,60,1,0,2491.11,2491.11,9452.12,2533.76,1487.1,13472.98,8000.58,224.55,13472.98,0.18,-0.82,0
