campaign_id,brand_name,brand_category,region,platform,influencer_id,influencer_handle,influencer_category,influencer_tier,followers_start,posts_count,campaign_objective,impressions,avg_likes_per_post,avg_comments_per_post,avg_saves_shares_per_post,click_through_rate,landing_page_conv_rate,clicks,orders,new_customers,avg_order_value,revenue,influencer_fee,product_cost,other_campaign_costs,total_spend,cpm,cpc,cpa,roas,roi,campaign_success_label,curve_k,curve_alpha,curve_beta
CMP_00477,Brand_273,Gaming,India,YouTube,INF_4672,@creator_82994,Family,Macro,122301,4,Conversions,208498,447,108,170,0.0211,0.0231,58878,1363,1092,1526.69,2080976.31,594243.09,182290.23,146905.2,923438.52,4429.0,15.68,677.5,2.25,1.25,0,2.221,1.129,0.839
CMP_00478,Brand_578,D2C,EU,YouTube,INF_3263,@creator_46583,Food,Micro,10968,2,Conversions,3452,92,0,48,0.0127,0.0108,19306,209,186,1478.07,309542.65,109072.85,46157.36,17737.12,172967.33,50106.41,8.96,827.59,1.79,0.79,0,1.8,1.363,0.724
CMP_00479,Brand_851,Food,India,Instagram,INF_6447,@creator_58225,Travel,Nano,5499,1,Awareness,2568,0,0,17,0.0253,0.005,33200,166,142,1180.51,197063.71,59512.45,11415.53,6135.47,77063.45,30009.13,2.32,464.24,2.56,1.56,0,1.161,1.247,0.286
CMP_00480,Brand_761,Fashion,India,Instagram,INF_6789,@creator_94451,Fashion,Micro,24586,2,Conversions,8232,20,11,37,0.0192,0.0389,7537,293,213,2470.01,726012.94,172106.6,54996.98,14330.41,241433.99,29328.72,32.03,824.01,3.01,2.01,1,1.462,1.188,0.397
CMP_00481,Brand_103,Food,SEA,YouTube,INF_5723,@creator_84684,Tech,Nano,3133,3,Awareness,3132,75,18,2,0.0234,0.0141,1565,22,17,2164.54,48726.29,26582.9,5685.13,3414.77,35682.81,11392.98,22.8,1621.95,1.37,0.37,0,2.196,1.114,0.533
CMP_00482,Brand_501,Fashion,EU,TikTok,INF_5139,@creator_25221,Fashion,Macro,180720,1,Traffic,80785,4215,1061,1548,0.0147,0.0499,12254,611,396,2311.34,1412279.36,331809.3,85861.79,79802.68,497473.78,6158.0,40.6,814.2,2.84,1.84,0,2.768,1.295,0.51
CMP_00483,Brand_717,Fintech,India,Instagram,INF_9675,@creator_50626,Tech,Micro,26238,2,Conversions,23961,313,87,140,0.0167,0.0262,10933,287,217,1541.04,442961.17,109227.39,20649.23,16341.54,146218.16,6102.34,13.37,509.47,3.03,2.03,1,2.721,1.056,0.468
CMP_00484,Brand_853,Fashion,SEA,YouTube,INF_3458,@creator_68507,Family,Nano,2244,5,Conversions,3618,0,10,20,0.0172,0.0497,402,20,13,2817.06,57562.2,26190.96,9239.69,2716.72,38147.37,10543.77,94.89,1907.37,1.51,0.51,0,2.759,1.323,0.511
CMP_00485,Brand_967,Food,US,Instagram,INF_2135,@creator_32741,Fashion,Micro,58669,2,App Installs,43909,519,90,146,0.0274,0.0257,16434,423,279,910.58,385571.31,144846.25,25013.7,30478.59,200338.53,4562.58,12.19,473.61,1.92,0.92,0,1.969,1.205,0.561
CMP_00486,Brand_978,D2C,India,YouTube,INF_1448,@creator_62462,Travel,Macro,161877,2,Conversions,54398,355,73,100,0.0106,0.0313,14790,463,395,1620.92,751090.52,366770.56,147632.95,49398.13,563801.64,10364.38,38.12,1217.71,1.33,0.33,0,1.097,1.286,1.092
CMP_00487,Brand_427,Fintech,India,YouTube,INF_9953,@creator_55643,Other,Nano,1598,2,Traffic,1227,0,0,0,0.0325,0.0238,8347,199,155,890.45,177977.42,56712.61,19997.88,10132.58,86843.08,70776.76,10.4,436.4,2.05,1.05,0,2.25,1.396,0.562
CMP_00488,Brand_527,Fintech,India,TikTok,INF_2268,@creator_64431,Fashion,Nano,3426,5,Awareness,6626,0,3,0,0.029,0.0333,5171,172,130,1186.49,205148.1,46855.96,8385.69,7864.79,63106.43,9524.06,12.2,366.9,3.25,2.25,1,1.915,1.243,0.521
CMP_00489,Brand_613,Food,EU,Instagram,INF_3966,@creator_13728,Beauty,Micro,40709,1,Awareness,20039,150,50,40,0.0187,0.0576,8552,493,315,798.76,394429.35,91548.36,37379.15,14426.94,143354.45,7153.77,16.76,290.78,2.75,1.75,0,2.359,1.392,0.879
CMP_00490,Brand_954,Fintech,SEA,YouTube,INF_8738,@creator_51224,Beauty,Micro,34435,5,Conversions,50077,202,34,88,0.0179,0.0203,10311,209,133,1644.86,345200.02,163056.21,46024.12,18221.58,227301.9,4539.05,22.04,1087.57,1.52,0.52,0,1.076,1.266,0.406
CMP_00491,Brand_979,Gaming,India,Instagram,INF_3203,@creator_23635,Fashion,Macro,196600,4,Conversions,344684,2110,519,751,0.0299,0.0294,23246,684,546,1986.61,1360691.37,399301.81,96567.43,76411.33,572280.58,1660.31,24.62,836.67,2.38,1.38,0,1.538,1.194,0.76
CMP_00492,Brand_118,Gaming,India,Instagram,INF_5290,@creator_65034,Other,Micro,77945,3,Awareness,103457,780,192,272,0.006,0.0302,17952,542,392,1365.97,741311.47,165303.0,61844.96,21350.68,248498.63,2401.95,13.84,458.48,2.98,1.98,0,2.151,1.093,0.798
CMP_00493,Brand_576,D2C,India,YouTube,INF_4603,@creator_72995,Fitness,Micro,24229,2,Conversions,15182,36,35,34,0.0123,0.0283,8695,246,157,2485.33,612355.05,226027.1,68285.04,34644.27,328956.41,21667.53,37.83,1337.22,1.86,0.86,0,1.186,1.327,0.327
CMP_00494,Brand_577,Beauty,India,Instagram,INF_1707,@creator_15277,Other,Micro,64406,5,Awareness,77335,378,76,79,0.0353,0.0341,6183,211,155,2422.53,512638.33,119578.34,32421.99,25733.18,177733.51,2298.23,28.75,842.34,2.88,1.88,0,2.815,1.372,0.643
CMP_00495,Brand_694,Fitness,India,Instagram,INF_2717,@creator_41426,Fashion,Micro,36414,2,Conversions,30317,305,48,93,0.0165,0.0174,9328,162,140,2301.93,374970.15,88171.0,12110.88,12809.24,113091.12,3730.29,12.12,698.09,3.32,2.32,1,1.904,1.155,0.591
CMP_00496,Brand_580,Food,India,YouTube,INF_8506,@creator_17591,Family,Micro,58713,1,Awareness,19125,311,81,99,0.0266,0.0344,45024,1551,1168,500.0,775888.86,160875.61,66707.78,35019.86,262603.25,13730.89,5.83,169.31,2.95,1.95,0,2.704,1.176,0.415
CMP_00497,Brand_638,Beauty,EU,YouTube,INF_3520,@creator_50832,Beauty,Macro,465324,3,Traffic,579896,1742,442,689,0.0213,0.0251,16938,425,363,3379.91,1436478.1,332997.35,118629.28,63941.52,515568.15,889.07,30.44,1213.1,2.79,1.79,0,1.167,1.115,0.455
CMP_00498,Brand_868,Beauty,India,YouTube,INF_7097,@creator_94403,Travel,Micro,18723,1,Awareness,7096,0,18,39,0.0215,0.0485,2310,112,72,3809.7,428414.9,114190.64,45022.18,18456.04,177668.87,25037.89,76.91,1586.33,2.41,1.41,0,2.069,1.057,0.475
CMP_00499,Brand_757,Fitness,US,YouTube,INF_4501,@creator_39346,Travel,Macro,596844,4,Awareness,1081417,3153,791,1175,0.0069,0.0351,51947,1824,1193,1130.52,2063052.07,646599.11,206017.36,106052.87,958669.34,886.49,18.45,525.59,2.15,1.15,0,1.73,1.181,0.607
CMP_00500,Brand_573,Tech,SEA,Instagram,INF_5975,@creator_31331,Food,Micro,73697,2,Traffic,28600,286,29,35,0.0328,0.0333,6304,210,177,2230.44,470469.74,117604.73,53832.43,36244.48,207681.64,7261.6,32.94,988.96,2.27,1.27,0,2.713,1.345,0.405
CMP_00501,Brand_463,Fashion,India,TikTok,INF_8589,@creator_23217,Fitness,Micro,36152,1,Conversions,16739,619,143,201,0.015,0.0311,6847,213,173,3133.4,667829.76,139309.33,26680.44,17560.6,183550.38,10965.43,26.81,861.74,3.64,2.64,1,2.281,1.214,0.787
CMP_00502,Brand_694,Fintech,US,Instagram,INF_4237,@creator_36622,Travel,Micro,99875,2,Awareness,35386,358,79,129,0.0128,0.005,94000,470,335,1419.19,668200.05,116340.16,49772.37,25805.46,191917.99,5423.56,2.04,408.34,3.48,2.48,1,1.63,1.307,0.445
CMP_00503,Brand_770,Fintech,India,Instagram,INF_7974,@creator_45449,Family,Mega,2173869,2,Awareness,772595,8274,2092,3168,0.0239,0.005,227200,1136,829,1678.33,1907207.88,1014554.15,422514.94,87146.04,1524215.13,1972.85,6.71,1341.74,1.25,0.25,0,1.568,1.135,0.433
CMP_00504,Brand_168,Food,US,Instagram,INF_2624,@creator_87656,Fitness,Macro,580235,4,Conversions,783149,7546,1871,2771,0.0055,0.0239,217042,5189,3796,560.51,2908788.97,685841.35,121012.34,125930.42,932784.11,1191.07,4.3,179.76,3.12,2.12,1,2.835,1.212,0.349
CMP_00505,Brand_255,Fitness,US,TikTok,INF_9254,@creator_13571,Tech,Micro,90077,1,Awareness,14557,336,59,111,0.027,0.0492,18220,896,703,1050.16,940954.75,214262.85,38558.14,48149.46,300970.45,20675.31,16.52,335.9,3.13,2.13,1,2.283,1.284,0.935
CMP_00506,Brand_785,Fintech,India,YouTube,INF_5193,@creator_76199,Tech,Micro,23022,1,Traffic,8695,96,18,28,0.0281,0.0551,10259,565,491,1169.93,662098.97,181423.98,56718.03,46556.44,284698.45,32742.78,27.75,503.89,2.33,1.33,0,1.697,1.342,0.928
CMP_00507,Brand_831,D2C,India,TikTok,INF_7952,@creator_54484,Beauty,Mega,2161174,1,Awareness,652714,2296,553,824,0.0063,0.0328,72526,2381,2129,2759.07,6571766.75,1360633.5,327394.9,333651.69,2021680.09,3097.34,27.88,849.09,3.25,2.25,1,1.059,1.183,0.578
CMP_00508,Brand_903,Beauty,India,YouTube,INF_1948,@creator_91238,Beauty,Nano,2166,1,Traffic,571,0,0,0,0.0076,0.031,676,21,15,4368.78,92014.12,28965.0,11004.18,3324.34,43293.52,75820.52,64.04,2061.6,2.13,1.13,0,2.342,1.393,0.663
CMP_00509,Brand_132,Fintech,MENA,Instagram,INF_3373,@creator_35412,Family,Macro,183949,3,Traffic,213992,1632,417,633,0.0297,0.0367,43354,1589,1381,1389.12,2207474.42,616031.11,112673.73,147441.5,876146.34,4094.29,20.21,551.38,2.52,1.52,0,1.644,1.055,0.964
CMP_00510,Brand_647,Tech,India,Instagram,INF_9265,@creator_34671,Travel,Macro,832283,1,Traffic,324221,2157,556,820,0.0243,0.0294,23401,687,443,3151.75,2165359.77,534555.78,133089.13,78523.89,746168.79,2301.42,31.89,1086.13,2.9,1.9,0,2.496,1.245,0.819
CMP_00511,Brand_885,Fashion,India,Instagram,INF_4613,@creator_51420,Fashion,Nano,4857,4,Traffic,6046,50,0,0,0.0258,0.0308,5224,161,139,1534.62,247992.4,51308.44,17680.11,10132.41,79120.95,13086.5,15.15,491.43,3.13,2.13,1,2.387,1.34,0.291
CMP_00512,Brand_875,Beauty,India,TikTok,INF_9896,@creator_90118,Other,Macro,504483,4,Awareness,887574,6953,1731,2620,0.0274,0.0382,19918,761,621,1471.82,1120682.9,244656.97,40615.44,55921.57,341193.98,384.41,17.13,448.35,3.28,2.28,1,2.093,1.384,0.465
CMP_00513,Brand_212,Beauty,India,YouTube,INF_7600,@creator_38428,Fitness,Micro,83038,1,Awareness,25818,460,91,127,0.0083,0.0587,2775,163,99,3566.72,582873.33,178346.48,31595.22,38152.67,248094.37,9609.36,89.4,1522.05,2.35,1.35,0,2.772,1.178,0.748
CMP_00514,Brand_364,Gaming,India,Instagram,INF_4080,@creator_41419,Fitness,Macro,195007,3,Awareness,272917,788,212,278,0.0131,0.0086,132228,1142,812,1430.1,1634299.21,280913.34,93289.15,83781.11,457983.61,1678.11,3.46,401.04,3.57,2.57,1,2.984,1.151,0.772
CMP_00515,Brand_909,Gaming,EU,YouTube,INF_2440,@creator_97104,Family,Nano,1474,4,Conversions,2531,10,0,0,0.0209,0.0063,9065,57,47,2055.26,118427.66,24797.75,7493.78,7118.43,39409.97,15570.91,4.35,691.4,3.01,2.01,1,2.141,1.357,0.423
CMP_00516,Brand_533,Beauty,India,TikTok,INF_4680,@creator_19940,Food,Micro,12904,2,Awareness,4875,89,19,62,0.0281,0.0183,7614,139,92,3153.24,438499.45,90153.75,38687.64,23339.17,152180.56,31216.52,19.99,1094.82,2.88,1.88,0,1.403,1.169,1.05
CMP_00517,Brand_962,Beauty,US,YouTube,INF_9689,@creator_75125,Beauty,Mega,3173164,1,App Installs,981504,11939,2956,4445,0.003,0.0336,39915,1343,884,2472.74,3321540.08,1991928.45,765904.68,346126.26,3103959.39,3162.45,77.76,2311.21,1.07,0.07,0,2.437,1.168,0.811
CMP_00518,Brand_889,Food,US,Instagram,INF_1495,@creator_88723,Family,Nano,2540,1,Awareness,750,125,14,36,0.0321,0.0201,6981,140,96,500.0,70058.55,16762.77,5947.18,1776.58,24486.53,32648.71,3.51,174.9,2.86,1.86,0,1.403,1.065,1.021
CMP_00519,Brand_901,Fashion,US,Instagram,INF_2601,@creator_41952,Other,Macro,328871,2,Traffic,191404,1824,452,715,0.0092,0.0156,28378,444,370,3247.81,1443038.09,543670.17,126940.75,125416.9,796027.83,4158.89,28.05,1792.86,1.81,0.81,0,1.325,1.395,0.612
CMP_00520,Brand_170,Fintech,India,Instagram,INF_1744,@creator_98340,Fashion,Micro,40274,3,Conversions,21203,260,72,113,0.0194,0.0365,7153,261,223,2014.75,526349.57,117163.68,44529.18,14623.24,176316.1,8315.62,24.65,675.54,2.99,1.99,0,2.862,1.29,0.691
CMP_00521,Brand_116,Beauty,US,Instagram,INF_3465,@creator_62429,Fashion,Nano,2542,3,Traffic,1247,109,0,0,0.0383,0.0354,1978,70,56,3288.43,231513.37,43875.78,7849.69,10660.31,62385.79,50028.7,31.54,891.23,3.71,2.71,1,1.851,1.128,0.333
CMP_00522,Brand_180,Gaming,EU,Instagram,INF_6130,@creator_66843,Tech,Micro,78775,5,Traffic,93614,318,86,140,0.0179,0.0335,7143,239,167,903.31,216724.77,69786.05,10458.09,13304.69,93548.83,999.3,13.1,391.42,2.32,1.32,0,1.506,1.187,0.7
CMP_00523,Brand_708,Fashion,US,TikTok,INF_5700,@creator_65810,Other,Nano,6471,3,Conversions,7320,77,20,22,0.0256,0.0166,1690,28,20,3254.97,92534.7,15998.7,6321.43,1648.24,23968.37,3274.37,14.18,856.01,3.86,2.86,1,1.623,1.254,0.711
CMP_00524,Brand_846,Fitness,India,Instagram,INF_6867,@creator_88243,Food,Nano,4468,4,Conversions,3818,36,4,0,0.0199,0.0401,3492,140,85,992.59,139757.29,38788.61,11393.63,9434.87,59617.11,15614.75,17.07,425.84,2.34,1.34,0,1.135,1.126,0.612
CMP_00525,Brand_243,Beauty,US,YouTube,INF_2399,@creator_67155,Fashion,Micro,31190,2,Awareness,9880,114,5,20,0.0204,0.0334,11186,374,326,685.82,256563.12,97244.72,15741.22,23192.1,136178.03,13783.2,12.17,364.11,1.88,0.88,0,2.851,1.356,0.556
CMP_00526,Brand_925,Gaming,India,YouTube,INF_1870,@creator_25227,Beauty,Nano,1079,1,Awareness,445,40,0,6,0.003,0.0476,2332,111,73,1062.22,118666.5,36228.07,9924.49,8404.53,54557.08,122600.18,23.39,491.51,2.18,1.18,0,2.782,1.064,0.361
CMP_00527,Brand_576,Tech,MENA,Instagram,INF_5099,@creator_60806,Beauty,Nano,1601,4,Awareness,1697,0,2,0,0.0226,0.0173,5650,98,62,1570.56,154738.08,34736.91,9041.3,6406.65,50184.87,29572.7,8.88,512.09,3.08,2.08,1,2.101,1.154,0.549
CMP_00528,Brand_527,Beauty,India,Instagram,INF_9207,@creator_70692,Food,Micro,50616,5,Awareness,62915,228,59,88,0.0178,0.0166,18143,302,221,1991.71,601561.7,177702.36,41004.73,17892.7,236599.79,3760.63,13.04,783.44,2.54,1.54,0,2.961,1.371,0.744
CMP_00529,Brand_525,Food,India,Instagram,INF_8059,@creator_76201,Other,Micro,17287,5,Traffic,22731,105,22,18,0.0159,0.0446,4443,198,175,2160.62,428726.67,105130.36,33082.58,17945.2,156158.14,6869.83,35.15,788.68,2.75,1.75,0,1.611,1.127,0.766
CMP_00530,Brand_411,Fitness,US,Instagram,INF_1542,@creator_48977,Food,Macro,563954,5,App Installs,642125,2583,654,935,0.0243,0.0282,49975,1408,891,1448.62,2040106.86,458047.15,81266.04,75606.21,614919.4,957.63,12.3,436.73,3.32,2.32,1,2.975,1.327,1.085
CMP_00531,Brand_307,Fitness,US,Instagram,INF_6508,@creator_11431,Fitness,Micro,55686,2,Awareness,45953,468,82,173,0.0235,0.0493,4060,200,151,1884.34,378159.13,103191.17,46307.48,9178.97,158677.62,3453.04,39.08,793.39,2.38,1.38,0,2.726,1.176,0.805
CMP_00532,Brand_495,Gaming,SEA,TikTok,INF_5489,@creator_72513,Beauty,Macro,225946,4,Conversions,254533,2473,576,906,0.0218,0.0399,30199,1204,853,1409.07,1697126.72,339260.45,61686.19,75460.72,476407.36,1871.69,15.78,395.69,3.56,2.56,1,2.764,1.173,0.765
CMP_00533,Brand_391,Fintech,SEA,Instagram,INF_1913,@creator_61932,Travel,Mega,1592058,5,Traffic,2105865,8890,2203,3349,0.0123,0.0229,95655,2193,1684,1974.88,4330926.49,1477776.22,439430.89,138726.54,2055933.65,976.29,21.49,937.5,2.11,1.11,0,2.14,1.109,0.71
CMP_00534,Brand_836,Food,SEA,YouTube,INF_3512,@creator_90982,Travel,Macro,865076,1,Awareness,381101,6459,1636,2445,0.003,0.0449,11016,495,392,1055.31,522856.94,442754.7,106637.42,91731.22,641123.35,1682.29,58.2,1295.2,0.82,-0.18,0,2.861,1.368,0.334
CMP_00535,Brand_888,Tech,US,Instagram,INF_2689,@creator_80207,Family,Nano,2782,1,Awareness,569,15,0,14,0.0141,0.0279,1721,48,36,3559.61,171594.97,34726.69,9688.17,6761.51,51176.37,89940.9,29.74,1066.17,3.35,2.35,1,1.654,1.106,0.324
CMP_00536,Brand_736,Beauty,India,YouTube,INF_7767,@creator_26611,Family,Macro,381821,4,Traffic,313258,717,197,310,0.0118,0.0388,11906,462,364,2592.19,1197912.94,561223.17,163086.21,43770.6,768079.98,2451.91,64.51,1662.51,1.56,0.56,0,2.864,1.27,1.11
CMP_00537,Brand_567,Fashion,India,TikTok,INF_7066,@creator_35634,Fashion,Mega,4961379,4,Awareness,4676736,48244,12033,18039,0.0201,0.014,92503,1298,908,2578.89,3347433.12,2147800.01,648917.44,395523.39,3192240.84,682.58,34.51,2459.35,1.05,0.05,0,1.359,1.201,0.735
CMP_00538,Brand_116,Food,India,YouTube,INF_9777,@creator_95265,Food,Micro,43546,1,Awareness,9585,21,49,82,0.0098,0.0266,8953,238,208,1348.45,321685.63,105439.76,18446.81,13194.03,137080.6,14301.58,15.31,575.97,2.35,1.35,0,1.103,1.399,0.763
CMP_00539,Brand_848,Fashion,EU,YouTube,INF_7777,@creator_53809,Other,Mega,2544276,1,Conversions,455313,7447,1883,2810,0.0414,0.0443,31606,1399,1162,2963.15,4147706.74,2091955.05,673341.26,388389.09,3153685.4,6926.41,99.78,2254.24,1.32,0.32,0,2.266,1.331,1.2
CMP_00540,Brand_320,Food,India,TikTok,INF_3534,@creator_77762,Fashion,Macro,318162,2,Awareness,95487,1764,443,656,0.0386,0.036,58155,2094,1873,1056.73,2213452.19,591168.21,179428.05,131617.32,902213.58,9448.55,15.51,430.86,2.45,1.45,0,1.644,1.064,0.395
CMP_00541,Brand_431,D2C,US,Instagram,INF_9890,@creator_58120,Beauty,Macro,505537,2,Conversions,495024,5388,1326,1982,0.003,0.0423,7524,318,191,2608.41,831289.4,224651.19,75352.87,48775.58,348779.64,704.57,46.36,1096.79,2.38,1.38,0,1.69,1.233,0.444
CMP_00542,Brand_309,Food,MENA,Instagram,INF_7501,@creator_81622,Family,Micro,18605,4,Awareness,33499,148,37,89,0.0086,0.0234,27956,655,579,632.51,414300.45,66363.45,23235.76,10357.17,99956.38,2983.86,3.58,152.61,4.14,3.14,1,1.84,1.081,0.374
CMP_00543,Brand_387,Food,US,Instagram,INF_9003,@creator_17691,Fashion,Micro,74672,3,Conversions,81965,310,87,112,0.003,0.0116,54672,632,549,1491.08,942931.56,179238.26,85394.4,40400.08,305032.75,3721.5,5.58,482.65,3.09,2.09,1,2.591,1.201,0.657
CMP_00544,Brand_701,Fashion,EU,Instagram,INF_8973,@creator_33552,Travel,Macro,366373,3,Conversions,320766,787,229,368,0.0213,0.0505,16735,845,633,2336.76,1975316.49,611759.12,193203.17,115188.94,920151.23,2868.61,54.98,1088.94,2.15,1.15,0,2.878,1.304,0.821
CMP_00545,Brand_918,Gaming,India,YouTube,INF_2554,@creator_31983,Food,Nano,2802,3,Conversions,3243,49,7,0,0.0072,0.0289,1763,51,36,2150.09,111245.68,41289.74,10744.33,8615.89,60649.95,18701.8,34.4,1189.21,1.83,0.83,0,1.57,1.182,0.846
CMP_00546,Brand_611,Food,US,YouTube,INF_5374,@creator_73828,Fashion,Nano,4441,2,Awareness,2315,0,0,0,0.0165,0.0397,1434,57,49,1373.15,78634.56,28317.37,8478.9,4348.96,41145.23,17773.32,28.69,721.85,1.91,0.91,0,1.478,1.179,0.743
CMP_00547,Brand_859,D2C,US,Instagram,INF_3151,@creator_25552,Family,Macro,352318,2,Awareness,173410,1682,427,631,0.0471,0.047,30910,1453,977,1411.6,2051475.51,752170.7,265506.09,62054.35,1079731.15,6226.46,34.93,743.1,1.9,0.9,0,2.269,1.333,0.861
CMP_00548,Brand_393,Fintech,India,Instagram,INF_8428,@creator_80440,Family,Micro,70517,1,Awareness,27708,146,38,47,0.0128,0.03,8453,254,228,1256.69,320171.04,94773.45,14806.81,6151.59,115731.85,4176.84,13.69,455.64,2.77,1.77,0,1.902,1.104,0.879
CMP_00549,Brand_589,Fashion,EU,TikTok,INF_5392,@creator_23229,Tech,Nano,9588,3,Awareness,5288,0,0,0,0.0236,0.0452,3538,160,115,1987.17,319745.91,46142.98,17308.67,8641.09,72092.75,13633.27,20.38,450.58,4.44,3.44,1,2.044,1.263,0.789
CMP_00550,Brand_421,Beauty,India,Instagram,INF_7565,@creator_66919,Other,Nano,2959,1,Traffic,1042,0,0,12,0.0059,0.0459,653,30,22,3088.91,95418.77,26676.05,5335.38,2560.11,34571.54,33178.06,52.94,1152.38,2.76,1.76,0,1.7,1.259,0.397
CMP_00551,Brand_327,D2C,India,YouTube,INF_2632,@creator_28368,Tech,Mega,1952966,2,Conversions,1820644,12837,3199,4775,0.0336,0.0554,28401,1574,1158,2915.02,4588254.78,1750675.03,367831.57,239561.69,2358068.28,1295.18,83.03,1498.14,1.95,0.95,0,2.783,1.379,0.769
CMP_00552,Brand_759,Fitness,EU,Instagram,INF_4991,@creator_33519,Other,Macro,416314,2,Traffic,387415,2406,626,885,0.0278,0.011,121486,1339,922,1092.11,1462999.32,489684.83,77500.55,80057.93,647243.31,1670.67,5.33,483.38,2.26,1.26,0,2.861,1.269,0.382
CMP_00553,Brand_214,Fintech,US,YouTube,INF_9623,@creator_88682,Fashion,Micro,20727,1,Awareness,5215,86,11,0,0.0054,0.0311,12132,377,256,1459.33,550810.41,159259.12,37380.34,29477.22,226116.68,43358.9,18.64,599.78,2.44,1.44,0,2.005,1.118,0.99
CMP_00554,Brand_748,Gaming,SEA,Instagram,INF_9700,@creator_59339,Fashion,Nano,1708,5,Conversions,1377,129,12,21,0.0237,0.03,4598,138,87,1543.53,213419.93,40422.16,10942.47,6724.4,58089.02,42185.2,12.63,420.93,3.67,2.67,1,2.81,1.326,0.81
CMP_00555,Brand_756,Tech,SEA,TikTok,INF_6710,@creator_87228,Fashion,Micro,15604,5,App Installs,24756,130,49,86,0.003,0.0176,17696,312,221,2422.71,757992.23,163471.32,63347.81,37379.98,264199.11,10672.12,14.93,846.79,2.87,1.87,0,2.155,1.179,0.518
CMP_00556,Brand_748,Fitness,India,Instagram,INF_8816,@creator_61362,Travel,Nano,3995,1,App Installs,1415,0,20,14,0.0292,0.0431,3893,168,119,1640.25,275581.92,52409.32,19805.72,7819.72,80034.76,56561.67,20.56,476.4,3.44,2.44,1,2.901,1.303,0.351
CMP_00557,Brand_308,Fitness,India,YouTube,INF_3352,@creator_32159,Tech,Nano,3325,5,Conversions,4988,19,0,14,0.0221,0.0345,3071,106,91,1235.76,132196.98,46457.06,15837.61,4628.19,66922.85,13416.77,21.79,631.35,1.98,0.98,0,1.405,1.158,0.745
CMP_00558,Brand_739,Fitness,India,Instagram,INF_8809,@creator_13800,Beauty,Micro,49459,1,Awareness,19686,418,111,189,0.0173,0.0292,13292,388,341,2171.01,844274.35,193039.14,66938.65,15622.23,275600.02,13999.8,20.73,710.31,3.06,2.06,1,2.115,1.075,0.473
CMP_00559,Brand_448,D2C,India,Instagram,INF_3972,@creator_86848,Family,Nano,3192,3,Awareness,4358,0,9,18,0.0244,0.0356,1545,55,47,2325.06,129052.07,38423.92,12844.99,7900.78,59169.69,13577.26,38.3,1075.81,2.18,1.18,0,2.213,1.267,0.76
CMP_00560,Brand_709,D2C,US,TikTok,INF_5191,@creator_95343,Other,Nano,7996,2,Traffic,4921,33,3,17,0.0302,0.0376,2632,99,60,2103.11,209884.23,43581.08,18129.19,4774.53,66484.79,13510.42,25.26,671.56,3.16,2.16,1,1.535,1.072,0.94
CMP_00561,Brand_847,Beauty,India,Instagram,INF_1454,@creator_27301,Fitness,Nano,7508,4,Traffic,13124,148,24,32,0.0326,0.0384,4426,170,113,1435.78,244824.83,53976.54,14883.16,6605.97,75465.68,5750.2,17.05,443.92,3.24,2.24,1,2.709,1.218,0.605
CMP_00562,Brand_888,Food,India,YouTube,INF_7655,@creator_54929,Travel,Micro,29746,5,Awareness,56103,269,60,100,0.0128,0.0212,22851,485,370,1114.05,541204.59,223273.36,46073.62,14823.46,284170.43,5065.16,12.44,585.92,1.9,0.9,0,1.593,1.148,1.188
CMP_00563,Brand_837,Gaming,India,Instagram,INF_5849,@creator_34718,Food,Micro,45834,3,Conversions,63644,451,98,172,0.0263,0.0274,23585,646,445,1044.54,674882.58,186463.0,61563.82,33558.07,281584.89,4424.37,11.94,435.89,2.4,1.4,0,1.232,1.152,0.876
CMP_00564,Brand_129,Fintech,EU,Instagram,INF_5142,@creator_75481,Food,Nano,7141,2,Conversions,3655,74,18,54,0.0235,0.0348,5293,184,119,833.92,154194.41,27273.56,10791.11,3469.21,41533.88,11363.58,7.85,225.73,3.71,2.71,1,2.391,1.113,0.318
CMP_00565,Brand_397,Beauty,US,Instagram,INF_4305,@creator_28599,Travel,Micro,36863,5,Awareness,29770,167,40,83,0.0257,0.0309,7224,223,164,2779.72,622189.05,188256.81,41757.28,32553.88,262567.97,8819.88,36.35,1177.43,2.37,1.37,0,2.231,1.163,0.609
CMP_00566,Brand_355,Tech,EU,Instagram,INF_7628,@creator_10076,Food,Micro,46531,1,Awareness,18103,349,105,141,0.0192,0.0342,5292,181,131,3580.8,649120.59,146972.32,25286.96,35719.93,207979.21,11488.66,39.3,1149.06,3.12,2.12,1,2.453,1.369,0.851
CMP_00567,Brand_905,Fitness,India,Instagram,INF_4422,@creator_12594,Family,Nano,1953,3,Awareness,2520,13,28,0,0.0156,0.0169,5569,94,76,1818.95,171862.11,33973.36,11331.19,3722.17,49026.72,19455.05,8.8,521.56,3.51,2.51,1,2.232,1.135,1.077
CMP_00568,Brand_282,Fintech,MENA,Instagram,INF_7501,@creator_88845,Fitness,Nano,1958,3,Traffic,2931,91,11,29,0.0151,0.0529,3059,162,108,684.13,111466.95,26732.49,8542.89,5211.6,40486.99,13813.37,13.24,249.92,2.75,1.75,0,2.83,1.364,0.98
CMP_00569,Brand_981,Fintech,India,Instagram,INF_8826,@creator_19201,Travel,Micro,26640,1,Conversions,8299,177,31,48,0.0157,0.0096,67498,650,544,1038.27,675852.82,178966.71,41580.38,23336.27,243883.37,29387.08,3.61,375.21,2.77,1.77,0,2.434,1.173,0.524
