Campaign_ID,Influencer_ID,Category,Influencer_Tier,Followers_Count,Platform,Date_Posted,Cost_Fee_INR,Impressions,Likes,Comments,Shares,Link_Clicks,Total_Orders,Total_Revenue_INR
CMP_202504_57,INF_907E55D0,Tech,Micro,37733,YouTube,2025-04-14,56817,5113,249,14,29,175,5,66692
CMP_202511_60,INF_0BE30BB9,Fashion,Micro,92664,Instagram,2025-11-07,21976,29164,1333,78,156,494,13,35637
CMP_202507_92,INF_82E7460C,Tech,Mid,164805,YouTube,2025-07-03,239100,148533,6431,378,756,5240,144,3399152
CMP_202507_83,INF_D69E751D,Fashion,Micro,17188,YouTube,2025-07-09,13054,7710,249,14,29,248,11,28383
CMP_202510_39,INF_BAAAE281,Tech,Micro,74451,YouTube,2025-10-24,66370,72145,3239,190,381,2580,85,1951071
CMP_202510_35,INF_6D61B95E,Fashion,Micro,14258,YouTube,2025-10-18,9345,21968,957,56,112,934,43,160300
CMP_202501_31,INF_77905476,Tech,Nano,9367,YouTube,2025-01-22,4390,8572,168,9,19,280,0,0
CMP_202510_42,INF_03D2546F,Fashion,Mid,429838,LinkedIn,2025-10-01,472770,406539,2665,156,313,10311,506,1658302
CMP_202504_85,INF_B8E6D672,Fashion,Mid,209784,YouTube,2025-04-02,180749,483926,6678,392,785,23184,1038,2297917
CMP_202511_79,INF_05A58AB1,Gaming,Micro,28217,YouTube,2025-11-10,57652,7908,84,4,9,333,13,24585
CMP_202512_96,INF_CB2E8DFC,Tech,Micro,88944,LinkedIn,2025-12-29,111670,98365,3509,206,412,1754,50,318319
CMP_202504_90,INF_1E802468,Fashion,Mid,205717,Instagram,2025-04-28,33900,84929,3407,200,400,1219,26,68607
CMP_202508_80,INF_3B2A7C05,Fashion,Nano,8420,LinkedIn,2025-08-26,16689,4998,188,11,22,44,2,4450
CMP_202502_35,INF_9240047D,Tech,Nano,9309,TikTok,2025-02-21,1000,2525,32,1,3,38,0,0
CMP_202507_71,INF_B06DAD5B,Tech,Nano,6894,YouTube,2025-07-31,11050,6530,300,17,35,216,0,0
CMP_202505_58,INF_3D80E4CC,Fashion,Macro,768437,YouTube,2025-05-27,579439,1031772,18105,1065,2130,40411,1414,4392178
CMP_202506_53,INF_61ACB16A,Tech,Micro,53224,TikTok,2025-06-12,12366,34382,1360,80,160,282,4,33614
CMP_202506_96,INF_F1B442BD,Fashion,Nano,9251,LinkedIn,2025-06-03,10324,5387,267,15,31,64,3,9547
CMP_202503_13,INF_8A9AC037,Lifestyle,Micro,11029,Instagram,2025-03-12,2484,16033,321,18,37,96,1,1639
CMP_202501_38,INF_AADA2868,Gaming,Micro,92001,YouTube,2025-01-27,154163,28999,871,51,102,914,36,75945
CMP_202501_18,INF_5F256C54,Finance,Macro,911914,YouTube,2025-01-09,3576035,1851018,47804,2812,5624,72303,1187,8365863
CMP_202504_81,INF_6C6605C7,Beauty,Micro,85384,LinkedIn,2025-04-21,73487,96602,3989,234,469,1239,65,86761
CMP_202512_73,INF_9BC2518A,Fashion,Micro,13744,YouTube,2025-12-27,15562,5107,167,9,19,220,8,20698
CMP_202509_76,INF_A72339EA,Lifestyle,Nano,6502,YouTube,2025-09-09,8916,1707,68,4,8,66,2,5298
CMP_202507_17,INF_B2A1B953,Lifestyle,Mega,2406937,LinkedIn,2025-07-06,3471668,1582696,39625,2330,4661,21818,932,2417862
CMP_202501_67,INF_F02411BC,Tech,Micro,59801,TikTok,2025-01-27,8902,59703,2412,141,283,856,13,81721
CMP_202508_68,INF_E6E20332,Tech,Macro,632530,LinkedIn,2025-08-10,913488,844547,7210,424,848,15373,55,592173
CMP_202509_27,INF_7B9628EF,Finance,Macro,822674,LinkedIn,2025-09-29,1138775,256060,5627,331,662,2133,31,451907
CMP_202505_22,INF_8DD22F0C,Tech,Micro,91507,YouTube,2025-05-15,64455,108569,2305,135,271,3524,62,558703
CMP_202505_54,INF_AA5A547C,Fashion,Mega,2919398,YouTube,2025-05-25,2405824,2886267,47800,2811,5623,88062,358,1234169
CMP_202501_26,INF_CE34C1F9,Tech,Nano,8944,TikTok,2025-01-18,1000,5573,150,8,17,17,0,0
CMP_202502_98,INF_14E746EF,Finance,Micro,30908,LinkedIn,2025-02-10,55753,12374,149,8,17,178,3,25545
CMP_202507_90,INF_13E6EBAC,Beauty,Mid,321309,Instagram,2025-07-08,114995,649124,3519,207,414,6790,20,39845
CMP_202512_81,INF_43BEA71B,Fashion,Nano,5779,LinkedIn,2025-12-01,7265,3112,59,3,7,50,2,4960
CMP_202508_10,INF_F73471C4,Gaming,Mega,1164203,YouTube,2025-08-30,1178075,2864632,47914,2818,5637,110202,4172,8144027
CMP_202506_31,INF_AD05EF77,Fashion,Micro,98493,LinkedIn,2025-06-27,216028,34254,1207,71,142,367,1,3590
CMP_202501_37,INF_4DD24889,Finance,Micro,36362,TikTok,2025-01-12,4287,12513,624,36,73,116,1,9080
CMP_202501_11,INF_6C8D262B,Lifestyle,Micro,10833,TikTok,2025-01-23,1718,6567,66,3,7,90,0,0
CMP_202510_12,INF_A06EA074,Gaming,Micro,83644,YouTube,2025-10-31,73698,62445,2319,136,272,2496,74,87378
CMP_202509_22,INF_275FB6DF,Gaming,Nano,8268,LinkedIn,2025-09-23,9538,2303,96,5,11,36,1,638
CMP_202512_94,INF_3031F615,Finance,Micro,36940,TikTok,2025-12-10,11511,65644,2788,164,328,845,10,101955
CMP_202507_18,INF_89BAC101,Lifestyle,Micro,41465,TikTok,2025-07-26,12892,75627,2758,162,324,851,15,44294
CMP_202507_38,INF_ADC11B6A,Fashion,Nano,9418,LinkedIn,2025-07-10,19743,4337,60,3,7,36,1,2242
CMP_202601_67,INF_DEF0C986,Tech,Micro,19313,TikTok,2026-01-01,3012,17434,657,38,77,249,1,18814
CMP_202510_47,INF_9C4B05FB,Lifestyle,Micro,59509,TikTok,2025-10-22,7316,191138,3568,209,419,2322,36,65162
CMP_202503_84,INF_A5E9C9FC,Lifestyle,Micro,67161,TikTok,2025-03-05,4804,91387,881,51,103,317,0,0
CMP_202509_73,INF_DE8A2803,Beauty,Nano,7000,Instagram,2025-09-08,3438,3665,164,9,19,42,0,0
CMP_202503_60,INF_0EC6BC74,Gaming,Mid,416075,Instagram,2025-03-24,100739,240673,4702,276,553,240,4,4359
CMP_202511_69,INF_F4545AFF,Tech,Mega,2585437,TikTok,2025-11-16,121460,3034522,68261,4015,8030,14950,308,4973886
CMP_202506_20,INF_6F4FC24F,Finance,Micro,98470,Instagram,2025-06-25,27259,47960,1198,70,141,341,4,26059
CMP_202503_75,INF_0C066F76,Gaming,Macro,537284,YouTube,2025-03-11,353102,184617,5566,327,654,7167,264,632372
CMP_202511_50,INF_A9592E7E,Finance,Nano,8633,Instagram,2025-11-27,1831,11332,549,32,64,91,0,0
CMP_202510_32,INF_1E20CCEF,Finance,Nano,6119,Instagram,2025-10-05,2221,11378,439,25,51,173,0,0
CMP_202509_79,INF_C10A66B8,Finance,Micro,72470,Instagram,2025-09-21,26294,104707,3625,213,426,795,13,146116
CMP_202511_81,INF_D7D20AC9,Tech,Mega,1247415,Instagram,2025-11-27,400229,605790,5039,296,592,9481,10,201579
CMP_202507_54,INF_EC982524,Tech,Micro,91688,Instagram,2025-07-16,21220,175558,5130,301,603,1429,31,253781
CMP_202507_28,INF_F21DA31C,Gaming,Micro,66323,YouTube,2025-07-06,85078,28674,1409,82,165,957,31,16759
CMP_202501_24,INF_65714168,Tech,Mid,185370,LinkedIn,2025-01-01,370590,90978,2180,128,256,1875,60,341799
CMP_202504_68,INF_14EF945A,Beauty,Nano,5268,LinkedIn,2025-04-19,5750,3971,183,10,21,54,0,0
CMP_202506_46,INF_29271A35,Gaming,Micro,35447,TikTok,2025-06-20,4686,17553,294,17,34,251,2,4085
CMP_202503_54,INF_CD1D7962,Finance,Nano,5548,TikTok,2025-03-23,1000,5173,164,9,19,83,0,0
CMP_202507_57,INF_BB2B404F,Lifestyle,Micro,61807,TikTok,2025-07-24,6759,120721,2351,138,276,406,11,32564
CMP_202511_44,INF_C9B62A67,Fashion,Mid,246829,YouTube,2025-11-18,318835,210154,6291,370,740,8971,381,1135598
CMP_202504_57,INF_7368291E,Gaming,Mid,201898,Instagram,2025-04-28,128075,530456,11579,681,1362,9572,217,211643
CMP_202505_16,INF_95A3BC61,Tech,Micro,49156,Instagram,2025-05-06,16952,29198,296,17,34,483,8,135690
CMP_202502_71,INF_F0C6DF44,Gaming,Micro,73142,Instagram,2025-02-20,37674,38080,1262,74,148,487,11,16490
CMP_202501_29,INF_95C2D72B,Beauty,Micro,62341,TikTok,2025-01-27,7608,16972,765,45,90,231,6,10014
CMP_202510_89,INF_79CDE4C7,Lifestyle,Micro,81460,YouTube,2025-10-23,81331,31287,870,51,102,1044,40,59758
CMP_202509_78,INF_0C066F76,Gaming,Macro,537284,Instagram,2025-09-02,246647,239170,4564,268,537,2098,34,82649
CMP_202501_79,INF_7971BC44,Beauty,Micro,57847,LinkedIn,2025-01-30,61050,114523,3689,217,434,1426,82,123612
CMP_202510_41,INF_24CC6B2B,Gaming,Nano,5211,TikTok,2025-10-03,1000,4277,198,11,23,36,0,0
CMP_202503_35,INF_F158BBA2,Fashion,Micro,72642,YouTube,2025-03-04,97379,46867,1213,71,142,1899,8,28049
CMP_202503_96,INF_226BFB28,Tech,Micro,22815,YouTube,2025-03-19,31958,44831,1207,71,142,1780,40,677980
CMP_202502_66,INF_99C94582,Gaming,Micro,36636,YouTube,2025-02-09,27355,33821,1518,89,178,1113,43,86031
CMP_202505_52,INF_61C28F48,Beauty,Micro,49350,TikTok,2025-05-15,1639,31457,968,56,113,239,5,6459
CMP_202507_49,INF_D08D24C5,Beauty,Micro,81851,LinkedIn,2025-07-07,168346,27875,1233,72,145,295,17,18550
CMP_202505_92,INF_CFA77774,Tech,Mid,238517,LinkedIn,2025-05-03,325574,118514,5477,322,644,2299,7,53634
CMP_202512_35,INF_15F1555D,Gaming,Micro,82692,LinkedIn,2025-12-15,168266,24429,630,37,74,267,9,5703
CMP_202512_13,INF_95A3BC61,Tech,Micro,49156,Instagram,2025-12-13,9805,74425,3419,201,402,1115,12,178093
CMP_202502_44,INF_6DC54EEF,Gaming,Mid,307160,Instagram,2025-02-20,95052,296339,5938,349,698,2130,28,62164
CMP_202508_42,INF_793EB3B8,Tech,Mid,465465,LinkedIn,2025-08-08,417516,524671,5250,308,617,11283,389,8011059
CMP_202512_31,INF_6D11F151,Finance,Nano,9965,YouTube,2025-12-08,15168,11714,218,12,25,462,5,38261
CMP_202508_25,INF_6F78513C,Lifestyle,Micro,11025,YouTube,2025-08-21,19248,9319,274,16,32,414,14,29080
CMP_202509_67,INF_CC5B59FC,Finance,Macro,905985,TikTok,2025-09-25,186055,1520999,14620,860,1720,6581,56,493437
CMP_202502_44,INF_93150FE9,Tech,Micro,59102,YouTube,2025-02-06,52008,42577,918,54,108,1803,62,652992
CMP_202506_89,INF_624609B4,Beauty,Mid,490283,YouTube,2025-06-28,345909,286443,8387,493,986,10653,517,511492
CMP_202507_33,INF_889B6F3A,Gaming,Macro,972461,LinkedIn,2025-07-24,1528733,525170,10044,590,1181,4803,197,372349
CMP_202504_12,INF_3D20AE2E,Lifestyle,Micro,74071,YouTube,2025-04-05,146837,76656,1836,108,216,2476,68,171865
CMP_202507_70,INF_330F485B,Beauty,Nano,5285,Instagram,2025-07-21,3177,6997,228,13,26,112,3,3756
CMP_202512_45,INF_EBEA43DE,Tech,Micro,85052,TikTok,2025-12-08,13736,109171,3246,190,381,1574,8,186884
CMP_202504_38,INF_EE08A9F5,Tech,Mid,457390,TikTok,2025-04-14,33988,420786,6064,356,713,2573,22,383874
CMP_202505_52,INF_A37806E4,Finance,Macro,517969,TikTok,2025-05-08,60112,262572,4323,254,508,4466,34,506413
CMP_202511_40,INF_D2EF7E04,Fashion,Mid,188718,TikTok,2025-11-23,16239,98805,4964,292,584,889,2,5166
CMP_202511_84,INF_C58A0769,Fashion,Nano,8359,YouTube,2025-11-02,7591,8625,273,16,32,362,18,28925
CMP_202502_66,INF_5CEE9ADA,Lifestyle,Micro,54413,LinkedIn,2025-02-05,97847,15115,646,38,76,299,12,33678
CMP_202508_52,INF_24EA69D5,Tech,Macro,573186,TikTok,2025-08-17,218320,279035,3682,216,433,1827,21,194336
CMP_202501_66,INF_5A62345F,Lifestyle,Mid,450105,LinkedIn,2025-01-04,662770,318072,6171,363,726,5124,22,54407
CMP_202507_30,INF_CC543397,Tech,Nano,5892,TikTok,2025-07-23,1160,4280,49,2,5,78,1,16203
CMP_202512_31,INF_F73471C4,Gaming,Mega,1164203,TikTok,2025-12-12,179702,2599640,17048,1002,2005,21004,312,502250
CMP_202508_54,INF_D99FBD24,Lifestyle,Mid,113883,Instagram,2025-08-11,59064,98105,2713,159,319,1438,21,53528
CMP_202501_93,INF_4B90B448,Beauty,Macro,990728,TikTok,2025-01-08,168472,266873,5213,306,613,990,23,23885
CMP_202503_15,INF_0EC6BC74,Gaming,Mid,416075,YouTube,2025-03-12,510803,195403,3162,186,372,8141,287,152449
CMP_202506_76,INF_672BA569,Beauty,Nano,8843,YouTube,2025-06-25,20362,2111,86,5,10,90,5,5147
CMP_202512_54,INF_7562B0B1,Beauty,Micro,43847,YouTube,2025-12-11,19281,47013,1684,99,198,1978,9,9355
CMP_202512_89,INF_2759E5A6,Beauty,Mid,194328,LinkedIn,2025-12-14,279043,117499,2169,127,255,959,59,84869
CMP_202510_18,INF_79748F1D,Finance,Micro,55328,TikTok,2025-10-12,9171,54045,1011,59,119,54,0,0
CMP_202506_16,INF_DD13FD24,Fashion,Nano,7029,Instagram,2025-06-29,1347,2319,77,4,9,40,0,0
CMP_202508_49,INF_D0603A21,Beauty,Mid,204384,TikTok,2025-08-13,18053,343381,10276,604,1209,3191,82,76447
CMP_202502_31,INF_D718876C,Beauty,Nano,9567,LinkedIn,2025-02-19,16240,5784,134,7,15,55,3,3436
CMP_202512_12,INF_7A4E13E5,Tech,Mega,3237132,Instagram,2025-12-02,1242276,1546267,15144,890,1781,27409,294,7155434
CMP_202506_77,INF_3A0BBD8A,Lifestyle,Mega,1743441,Instagram,2025-06-28,575993,479190,9724,572,1144,3256,40,91197
CMP_202503_60,INF_B8E6D672,Fashion,Mid,209784,Instagram,2025-03-17,53934,115474,2445,143,287,1380,4,6538
CMP_202510_47,INF_A5EE93B4,Gaming,Mid,455967,LinkedIn,2025-10-27,1012586,479341,14219,836,1672,6929,320,546906
CMP_202511_12,INF_6B38B04E,Lifestyle,Nano,6630,TikTok,2025-11-20,1000,5161,125,7,14,26,0,0
CMP_202508_84,INF_2DAD3214,Beauty,Nano,9975,LinkedIn,2025-08-10,13164,14467,710,41,83,187,10,15688
CMP_202504_29,INF_1A5FFBDF,Gaming,Micro,97784,YouTube,2025-04-04,55844,91848,2713,159,319,3907,154,312757
CMP_202507_37,INF_E0D58A21,Gaming,Micro,65326,Instagram,2025-07-08,26440,69073,1364,80,160,620,16,37268
CMP_202509_36,INF_C1EADA4C,Tech,Micro,19729,YouTube,2025-09-04,25558,60182,2855,167,335,2372,66,1311634
CMP_202503_11,INF_57C5CDE3,Beauty,Mid,271903,Instagram,2025-03-12,61688,510739,8936,525,1051,5269,147,154897
CMP_202508_34,INF_36F90CA2,Beauty,Micro,29278,LinkedIn,2025-08-01,19693,38111,1564,92,184,820,46,88137
CMP_202501_80,INF_B47CF0B1,Lifestyle,Nano,5857,TikTok,2025-01-21,1000,4318,108,6,12,63,0,0
CMP_202503_32,INF_6CE26F25,Finance,Macro,722693,Instagram,2025-03-25,401962,479286,7321,430,861,4171,2,16103
CMP_202502_45,INF_7EF6AE8A,Tech,Mid,143368,TikTok,2025-02-24,32648,103798,1159,68,136,1485,9,194808
CMP_202502_71,INF_C10A66B8,Finance,Micro,72470,TikTok,2025-02-02,8104,46293,1750,102,205,396,4,22089
CMP_202501_68,INF_EF582820,Fashion,Micro,40026,YouTube,2025-01-10,39098,52476,1314,77,154,2334,87,312502
CMP_202510_54,INF_FD858E36,Beauty,Mid,429082,TikTok,2025-10-28,47159,264456,3236,190,380,1269,27,53330
CMP_202507_68,INF_E9E6D23D,Fashion,Mid,201726,TikTok,2025-07-24,25340,71495,1592,93,187,795,14,27387
CMP_202509_15,INF_3F53AB70,Beauty,Micro,91516,TikTok,2025-09-01,20245,66348,2663,156,313,401,10,11296
CMP_202504_78,INF_CF13DBD3,Tech,Nano,6646,Instagram,2025-04-21,1870,3369,113,6,13,26,0,0
CMP_202508_18,INF_46B60E2C,Beauty,Nano,6793,YouTube,2025-08-20,3311,6057,186,10,21,220,13,19946
CMP_202512_11,INF_CE34C1F9,Tech,Nano,8944,Instagram,2025-12-18,2050,4105,111,6,13,58,0,0
CMP_202501_90,INF_F3DEB9B9,Fashion,Macro,611224,LinkedIn,2025-01-09,752535,134356,5889,346,692,1083,54,209063
CMP_202510_67,INF_21C59C65,Fashion,Mid,290530,YouTube,2025-10-10,164317,246181,7444,437,875,8139,277,673233
CMP_202504_92,INF_87EA42C4,Gaming,Micro,15279,Instagram,2025-04-27,5319,12702,402,23,47,148,3,4209
CMP_202510_26,INF_2760AF62,Fashion,Micro,66272,Instagram,2025-10-29,48452,16603,158,9,18,317,9,24158
CMP_202502_13,INF_7CBAAA8B,Finance,Micro,58575,YouTube,2025-02-16,56433,121217,2746,161,323,4945,75,941338
CMP_202502_72,INF_AB1DECA8,Gaming,Micro,72327,YouTube,2025-02-10,67742,81958,3683,216,433,3136,129,76586
CMP_202508_31,INF_194D68DB,Beauty,Nano,5950,TikTok,2025-08-03,1000,6326,104,6,12,67,0,0
CMP_202501_28,INF_436F67D1,Finance,Nano,6386,TikTok,2025-01-21,1115,5029,88,5,10,42,0,0
CMP_202502_38,INF_6D61B95E,Fashion,Micro,14258,Instagram,2025-02-24,2760,30046,336,19,39,500,12,28836
CMP_202510_58,INF_4AD6CD0A,Gaming,Nano,7071,YouTube,2025-10-19,12970,2099,34,2,4,79,3,6439
CMP_202501_93,INF_521FF321,Beauty,Mega,3282091,TikTok,2025-01-22,467807,2240741,20055,1179,2359,27816,593,561659
CMP_202509_23,INF_E6E20332,Tech,Macro,632530,TikTok,2025-09-19,204663,703495,20628,1213,2426,9105,5,28046
CMP_202510_54,INF_FB1D3C02,Finance,Micro,15754,LinkedIn,2025-10-16,19945,20212,872,51,102,169,2,23491
CMP_202504_94,INF_BAAAE281,Tech,Micro,74451,LinkedIn,2025-04-05,165111,105571,4180,245,491,1664,45,369975
CMP_202502_24,INF_33BC34F0,Lifestyle,Micro,52837,YouTube,2025-02-23,55830,42123,1881,110,221,1702,40,96913
CMP_202501_48,INF_8E5A7E3B,Fashion,Nano,5767,YouTube,2025-01-18,7825,15053,584,34,68,595,34,67475
CMP_202510_44,INF_2D92F4E3,Lifestyle,Mid,394298,TikTok,2025-10-07,40162,516094,7770,457,914,2767,37,93840
CMP_202504_48,INF_6685AAEA,Finance,Nano,6741,LinkedIn,2025-04-11,15095,4971,70,4,8,62,1,12685
CMP_202502_99,INF_1A5FFBDF,Gaming,Micro,97784,YouTube,2025-02-16,43735,49797,501,29,59,1903,87,191706
CMP_202506_54,INF_5E28EDFA,Beauty,Mid,258743,Instagram,2025-06-04,120540,412325,4915,289,578,4549,140,251949
CMP_202501_42,INF_BE0D20BC,Finance,Nano,9442,LinkedIn,2025-01-15,13648,4328,213,12,25,62,1,5124
CMP_202507_45,INF_8424E321,Tech,Micro,91325,YouTube,2025-07-16,69942,28705,833,49,98,1565,45,671535
CMP_202512_57,INF_1A5FFBDF,Gaming,Micro,97784,TikTok,2025-12-18,28998,51113,2283,134,268,475,8,15844
CMP_202505_81,INF_EAC6B4E7,Finance,Nano,7519,Instagram,2025-05-29,2736,10431,250,14,29,108,1,14494
CMP_202508_56,INF_51BC0129,Tech,Mid,376045,TikTok,2025-08-20,50795,224859,1858,109,218,2390,28,324638
CMP_202510_53,INF_A6E05DE8,Lifestyle,Nano,7732,LinkedIn,2025-10-30,16367,12190,277,16,32,279,13,28632
CMP_202506_39,INF_0CF04CA0,Gaming,Macro,892048,YouTube,2025-06-12,1229005,915655,13500,794,1588,39290,1642,2009242
CMP_202510_57,INF_36776A0B,Lifestyle,Nano,5790,TikTok,2025-10-28,1000,6011,198,11,23,18,0,0
CMP_202503_92,INF_97211091,Gaming,Mid,494684,Instagram,2025-03-21,208887,362412,9353,550,1100,3101,57,30136
CMP_202508_73,INF_F1D28EAA,Lifestyle,Micro,28370,TikTok,2025-08-28,2524,15839,752,44,88,78,0,0
CMP_202503_24,INF_D12DF976,Lifestyle,Mid,222709,YouTube,2025-03-07,109257,61685,2335,137,274,2350,83,235286
CMP_202501_58,INF_DADEB21F,Fashion,Micro,48393,LinkedIn,2025-01-27,96387,80689,4034,237,474,916,40,145622
CMP_202509_67,INF_2E17D426,Lifestyle,Nano,5201,TikTok,2025-09-21,1000,3261,112,6,13,35,0,0
CMP_202512_98,INF_C7293CFA,Beauty,Micro,63138,LinkedIn,2025-12-06,155326,53543,1940,114,228,554,27,40448
CMP_202504_54,INF_5CFA09E9,Finance,Nano,9068,YouTube,2025-04-24,5001,2568,76,4,9,90,1,10073
CMP_202509_72,INF_8677DCB3,Beauty,Macro,551314,Instagram,2025-09-08,212048,915703,21860,1285,2571,17481,553,755207
CMP_202509_98,INF_793016F1,Finance,Micro,22603,Instagram,2025-09-26,11659,15079,671,39,79,368,5,63942
CMP_202503_43,INF_34F61131,Gaming,Micro,25982,LinkedIn,2025-03-14,23926,37070,1225,72,144,664,27,61212
CMP_202502_43,INF_C1733073,Lifestyle,Micro,34276,Instagram,2025-02-17,17424,27043,1179,69,138,139,2,5009
CMP_202501_19,INF_1793B277,Finance,Micro,10832,LinkedIn,2025-01-08,7562,21457,681,40,80,224,0,0
CMP_202505_15,INF_A1E70D1F,Gaming,Mid,205017,Instagram,2025-05-19,64244,219495,4032,237,474,3949,94,170887
CMP_202507_98,INF_34F61131,Gaming,Micro,25982,YouTube,2025-07-14,13029,19155,707,41,83,683,25,22681
CMP_202512_54,INF_22B4AF7F,Finance,Micro,85194,TikTok,2025-12-10,7751,87890,3267,192,384,240,1,13208
CMP_202512_97,INF_C4976E25,Lifestyle,Micro,19702,YouTube,2025-12-15,9696,7694,255,15,30,294,9,9976
CMP_202507_78,INF_0D52DFAF,Lifestyle,Mega,3536380,LinkedIn,2025-07-19,5322742,2368303,12427,731,1462,26745,1088,2618478
CMP_202501_48,INF_537F2704,Fashion,Mid,355761,TikTok,2025-01-09,89265,261724,2127,125,250,2696,42,90127
CMP_202504_75,INF_88550B21,Beauty,Nano,5726,TikTok,2025-04-18,1000,5913,137,8,16,68,1,1512
CMP_202501_68,INF_7D10D95A,Gaming,Micro,80207,TikTok,2025-01-30,21643,31371,1048,61,123,254,0,0
CMP_202511_51,INF_8FA14CEC,Gaming,Micro,51666,YouTube,2025-11-23,29516,119481,2142,126,252,4710,168,354683
CMP_202507_31,INF_36EADCCE,Gaming,Mid,475126,YouTube,2025-07-18,473567,444006,5991,352,704,17656,774,1457810
CMP_202504_14,INF_A6428158,Finance,Mid,294314,YouTube,2025-04-13,407667,318497,5255,309,618,13916,103,1510945
CMP_202508_58,INF_5B42CB93,Gaming,Micro,41228,YouTube,2025-08-14,26203,37759,1872,110,220,1322,42,91259
CMP_202510_68,INF_C5E079A4,Gaming,Micro,98889,TikTok,2025-10-04,10601,68844,3209,188,377,152,2,1200
CMP_202503_15,INF_B1193D7F,Fashion,Mid,417633,YouTube,2025-03-06,857072,235615,1752,103,206,10385,391,1331077
CMP_202512_28,INF_A142818F,Finance,Micro,72286,YouTube,2025-12-10,48187,24978,642,37,75,1030,20,131419
CMP_202503_35,INF_75A6387A,Tech,Micro,31993,YouTube,2025-03-16,67022,16561,633,37,74,512,15,183738
CMP_202511_41,INF_F1D28EAA,Lifestyle,Micro,28370,LinkedIn,2025-11-28,40716,12831,345,20,40,217,7,15407
CMP_202503_59,INF_8CEC0B2C,Fashion,Nano,5871,YouTube,2025-03-06,4796,4507,195,11,23,178,7,25360
CMP_202510_10,INF_C0E414E6,Tech,Nano,7514,YouTube,2025-10-18,11213,16886,605,35,71,516,16,361164
CMP_202506_17,INF_A5EE93B4,Gaming,Mid,455967,YouTube,2025-06-20,259690,158689,3396,199,399,6758,280,587018
CMP_202503_16,INF_A3403F07,Lifestyle,Micro,30887,TikTok,2025-03-31,3664,82465,1224,72,144,535,7,9126
CMP_202506_41,INF_DDC54AAC,Beauty,Micro,42032,Instagram,2025-06-27,7919,19804,906,53,106,203,8,9917
CMP_202505_64,INF_4C0D4837,Lifestyle,Macro,664345,YouTube,2025-05-09,886404,471878,7280,428,856,16639,60,130911
CMP_202509_66,INF_C58A0769,Fashion,Nano,8359,LinkedIn,2025-09-12,10004,6295,213,12,25,60,2,7935
CMP_202512_68,INF_BD531CAF,Gaming,Nano,7195,YouTube,2025-12-09,11146,13341,357,21,42,478,16,29821
CMP_202503_58,INF_55D2DC19,Tech,Mid,321106,YouTube,2025-03-27,700116,268282,6458,379,759,11910,280,1940919
CMP_202512_39,INF_AA3074B6,Beauty,Micro,37791,TikTok,2025-12-02,4377,21809,1078,63,126,265,8,10733
CMP_202512_21,INF_F495F46B,Fashion,Nano,9552,TikTok,2025-12-24,1000,17603,257,15,30,198,2,6315
CMP_202509_68,INF_892804ED,Beauty,Mid,459038,TikTok,2025-09-28,164748,433513,8543,502,1005,5197,98,161943
CMP_202506_12,INF_28FC2DAF,Fashion,Mid,494948,Instagram,2025-06-13,137916,650103,11637,684,1369,8098,150,243541
CMP_202503_85,INF_1BB2B296,Beauty,Micro,83497,Instagram,2025-03-12,14523,47738,2255,132,265,997,26,38205
CMP_202505_82,INF_978B6723,Tech,Mid,123412,TikTok,2025-05-25,10038,164936,5197,305,611,2297,36,716382
CMP_202505_40,INF_9AFFC9ED,Beauty,Macro,889907,YouTube,2025-05-09,1766401,751956,8637,508,1016,24204,101,100894
CMP_202504_70,INF_05D90850,Gaming,Micro,34234,Instagram,2025-04-04,15120,61676,1947,114,229,1192,34,75889
CMP_202507_44,INF_465F176A,Beauty,Nano,5642,LinkedIn,2025-07-15,9468,2699,53,3,6,32,1,1157
CMP_202510_59,INF_680B8E01,Gaming,Micro,15577,Instagram,2025-10-31,4305,14460,568,33,66,137,2,3067
CMP_202505_23,INF_275BFE24,Gaming,Micro,51805,YouTube,2025-05-04,54818,45928,606,35,71,2267,81,188197
CMP_202502_15,INF_01138E62,Fashion,Mega,3233277,YouTube,2025-02-18,2020797,1518747,26865,1580,3160,72728,3228,10843808
CMP_202504_73,INF_05BCD2DE,Finance,Micro,59897,TikTok,2025-04-27,6432,47283,620,36,73,501,0,0
CMP_202505_16,INF_7EFEEFF6,Tech,Mid,122880,LinkedIn,2025-05-27,137608,73375,2446,143,287,1210,36,774628
CMP_202510_81,INF_F92B298F,Finance,Mid,296247,YouTube,2025-10-20,176198,100649,913,53,107,4632,104,948529
CMP_202503_77,INF_F0BB8B59,Finance,Nano,7365,TikTok,2025-03-02,1000,5038,117,6,13,59,0,0
CMP_202509_22,INF_651D642B,Finance,Nano,9313,YouTube,2025-09-30,7500,11344,453,26,53,520,9,48659
CMP_202506_82,INF_E291CF35,Beauty,Nano,7933,Instagram,2025-06-27,2415,2898,26,1,3,37,0,0
CMP_202507_52,INF_959F1A0F,Finance,Mid,395467,YouTube,2025-07-25,263311,964097,13742,808,1616,45844,1100,8075151
CMP_202508_75,INF_F21DA31C,Gaming,Micro,66323,TikTok,2025-08-27,2901,87759,3282,193,386,1714,20,26298
CMP_202506_20,INF_0C504EC8,Fashion,Micro,17180,Instagram,2025-06-23,6601,15101,171,10,20,133,0,0
