Campaign_ID,Influencer_ID,Influencer_Tier,Followers_Count,Platform,Format,Date_Posted,Cost_Fee_INR,Impressions,Likes,Comments,Shares,Saves,Link_Clicks,Total_Orders,Total_Revenue_INR,Promo_Code
CMP_202507_B,INF_DE962C1E,Nano,8336,LinkedIn,Article,2025-07-26,6200,1966,103,2,13,2,38,1,9442,SALE_2C1E
CMP_202508_A,INF_C3C32929,Micro,65894,Instagram,Static_Post,2025-08-05,24200,14018,193,3,14,5,271,2,1683,SALE_2929
CMP_202504_C,INF_D6541CF5,Mid,320447,TikTok,Video,2025-04-08,31300,151938,5096,223,758,281,181,4,2592,SALE_1CF5
CMP_202510_A,INF_7F2A2E1A,Macro,932419,LinkedIn,Text_Post,2025-10-12,482200,260769,3655,105,220,290,5504,346,4520372,SALE_2E1A
CMP_202510_A,INF_79BEA25F,Nano,8803,YouTube,Short,2025-10-31,10200,10339,145,4,23,8,307,11,37344,SALE_A25F
CMP_202507_C,INF_9516B02A,Micro,17612,YouTube,Short,2025-07-31,5100,13647,805,29,71,74,501,18,85851,SALE_B02A
CMP_202507_A,INF_404FC808,Micro,70918,LinkedIn,Text_Post,2025-07-27,117400,40119,2657,74,260,250,885,49,545384,SALE_C808
CMP_202504_A,INF_9F6D2932,Nano,9786,LinkedIn,Text_Post,2025-04-03,8100,9871,611,14,41,32,249,11,123122,SALE_2932
CMP_202503_A,INF_295DA48A,Nano,6725,YouTube,Long_Video,2025-03-27,2000,8578,664,19,59,33,200,8,27994,SALE_A48A
CMP_202511_B,INF_239A29E7,Nano,7386,Instagram,Static_Post,2025-11-12,2200,4801,169,7,22,5,50,0,0,SALE_29E7
CMP_202507_C,INF_91DC9128,Mid,347799,Instagram,Static_Post,2025-07-19,105300,207312,1270,36,189,88,821,1,1059,SALE_9128
CMP_202510_A,INF_59E0F969,Nano,9624,Instagram,Reel,2025-10-01,1200,12416,240,8,15,6,232,6,14179,SALE_F969
CMP_202510_A,INF_A1AA780E,Micro,81145,YouTube,Short,2025-10-11,40900,25944,1507,52,226,115,801,31,74180,SALE_780E
CMP_202511_B,INF_91DC9128,Mid,347799,LinkedIn,Text_Post,2025-11-10,434500,184248,6402,190,1149,517,3197,136,1748977,SALE_9128
CMP_202503_A,INF_D289F836,Nano,8905,LinkedIn,Text_Post,2025-03-22,7900,1873,113,1,10,2,56,3,22804,SALE_F836
CMP_202501_C,INF_4702CDDA,Micro,33567,YouTube,Long_Video,2025-01-04,38100,12302,453,18,76,30,447,17,39600,SALE_CDDA
CMP_202502_C,INF_845AE1B9,Micro,63233,YouTube,Long_Video,2025-02-21,78600,292137,9305,432,1632,893,10521,409,896104,SALE_E1B9
CMP_202511_A,INF_53E11E08,Mid,189523,YouTube,Long_Video,2025-11-08,38100,244646,5517,131,908,150,9600,38,61238,SALE_1E08
CMP_202501_C,INF_065CD4A5,Mid,198001,YouTube,Long_Video,2025-01-21,150900,135745,6142,86,1084,584,5338,264,847382,SALE_D4A5
CMP_202501_A,INF_A086CC7C,Mid,431201,YouTube,Short,2025-01-30,124800,282562,2657,124,168,57,9876,363,1744169,SALE_CC7C
CMP_202508_B,INF_12210A72,Nano,4538,TikTok,Video,2025-08-15,200,2282,93,3,11,8,38,0,0,SALE_0A72
CMP_202510_C,INF_000158E4,Nano,2586,TikTok,Video,2025-10-12,300,2608,97,1,14,7,37,0,0,SALE_58E4
CMP_202503_C,INF_43C92CC8,Micro,94975,YouTube,Long_Video,2025-03-02,177000,45268,3514,53,553,174,1576,5,7839,SALE_2CC8
CMP_202508_C,INF_655A3DE4,Micro,65533,Instagram,Story,2025-08-31,20600,23891,449,19,76,36,436,0,0,SALE_3DE4
CMP_202508_B,INF_96B0BD47,Nano,8921,Instagram,Static_Post,2025-08-18,2900,16979,696,29,88,24,266,4,6345,SALE_BD47
CMP_202504_B,INF_103F8AC7,Micro,68831,Instagram,Story,2025-04-30,8700,47081,749,31,124,17,1133,18,26223,SALE_8AC7
CMP_202503_C,INF_7DD5B5A1,Mid,487946,LinkedIn,Article,2025-03-12,949400,265934,5382,211,1027,426,2881,153,1724063,SALE_B5A1
CMP_202509_C,INF_6ADA2DAB,Nano,6689,YouTube,Long_Video,2025-09-15,2600,3541,250,4,40,17,144,6,21879,SALE_2DAB
CMP_202507_B,INF_B2BF5FC1,Mid,483449,YouTube,Short,2025-07-13,139800,109604,892,43,50,86,3882,173,762113,SALE_5FC1
CMP_202510_A,INF_7ECC5AFF,Macro,737310,YouTube,Short,2025-10-28,306800,279862,8374,173,818,531,9015,349,1619283,SALE_5AFF
CMP_202502_B,INF_50CB35BD,Micro,46435,LinkedIn,Article,2025-02-13,74500,51164,2061,78,219,126,962,50,682210,SALE_35BD
CMP_202505_C,INF_43E29154,Mid,456953,TikTok,Video,2025-05-27,24100,548088,9782,295,1405,878,5339,130,145394,SALE_9154
CMP_202507_C,INF_FB953A57,Micro,54424,Instagram,Carousel,2025-07-03,8800,144235,6702,273,1116,597,2050,56,74659,SALE_3A57
CMP_202504_C,INF_F03AF1FC,Nano,7035,TikTok,Video,2025-04-22,200,31623,612,15,34,52,370,3,2437,SALE_F1FC
CMP_202504_A,INF_97C4116E,Micro,37427,Instagram,Carousel,2025-04-19,3600,8282,599,8,41,17,152,3,7182,SALE_116E
CMP_202503_C,INF_4B507353,Nano,3521,Instagram,Story,2025-03-06,900,871,31,1,2,1,15,0,0,SALE_7353
CMP_202502_A,INF_321AE675,Micro,22086,TikTok,Video,2025-02-26,1600,8523,173,5,31,4,117,1,1051,SALE_E675
CMP_202512_C,INF_FA7704B5,Micro,14325,YouTube,Long_Video,2025-12-18,8600,16587,414,11,52,12,773,35,125649,SALE_04B5
CMP_202510_A,INF_80421F9A,Micro,63772,YouTube,Short,2025-10-24,61200,25931,483,6,30,32,995,51,146877,SALE_1F9A
CMP_202507_A,INF_8F82B809,Micro,14190,YouTube,Short,2025-07-19,7000,7286,82,1,8,5,258,10,25501,SALE_B809
CMP_202503_A,INF_475B4B0F,Nano,1459,LinkedIn,Text_Post,2025-03-08,2400,3156,111,4,20,9,72,4,55204,SALE_4B0F
CMP_202508_C,INF_8F82B809,Micro,14190,LinkedIn,Article,2025-08-30,7900,32206,661,19,37,15,492,27,308316,SALE_B809
CMP_202505_C,INF_7C4B25DE,Nano,7472,TikTok,Video,2025-05-04,1700,2156,23,0,4,0,18,0,0,SALE_25DE
CMP_202508_A,INF_646B32DA,Macro,657784,Instagram,Story,2025-08-23,79100,5208756,207123,9216,17748,12359,98093,1303,3249104,SALE_32DA
CMP_202503_A,INF_D644AEFA,Micro,59535,Instagram,Static_Post,2025-03-02,10100,15055,714,10,48,48,215,5,5345,SALE_AEFA
CMP_202510_B,INF_450A3230,Nano,4028,LinkedIn,Article,2025-10-27,4600,1089,83,3,13,8,21,0,0,SALE_3230
CMP_202507_B,INF_5B462551,Micro,77443,Instagram,Static_Post,2025-07-18,23300,34672,2636,66,281,263,225,4,8736,SALE_2551
CMP_202507_B,INF_AB3C8E86,Nano,9690,YouTube,Short,2025-07-26,7400,7117,73,1,6,3,215,8,18987,SALE_8E86
CMP_202510_C,INF_AC32A7DE,Micro,16637,Instagram,Carousel,2025-10-14,3000,15572,272,9,36,15,238,0,0,SALE_A7DE
CMP_202501_B,INF_C1D34299,Nano,5979,TikTok,Video,2025-01-12,300,7635,167,3,25,7,101,2,1505,SALE_4299
CMP_202510_C,INF_9A22A9D7,Micro,92335,YouTube,Long_Video,2025-10-25,37800,158835,5246,58,582,429,6810,25,79049,SALE_A9D7
CMP_202511_B,INF_E8CE38A4,Mid,439960,TikTok,Video,2025-11-28,39700,136496,4227,54,507,296,285,4,2833,SALE_38A4
CMP_202510_B,INF_FCB06675,Macro,619727,LinkedIn,Text_Post,2025-10-23,928500,804752,10053,113,1048,561,7650,402,2086128,SALE_6675
CMP_202502_C,INF_393A4755,Nano,3047,TikTok,Video,2025-02-21,300,885,17,0,2,1,8,0,0,SALE_4755
CMP_202507_A,INF_E8F218E6,Nano,6313,TikTok,Video,2025-07-24,1500,3998,283,10,52,24,43,0,0,SALE_18E6
CMP_202505_C,INF_E059C498,Micro,91213,TikTok,Video,2025-05-02,21000,116605,5534,269,713,411,2397,37,35231,SALE_C498
CMP_202505_A,INF_3222EBD5,Nano,3604,TikTok,Video,2025-05-05,700,2280,39,1,6,3,38,0,0,SALE_EBD5
CMP_202509_A,INF_248CB168,Mid,359108,Instagram,Carousel,2025-09-21,66400,58498,2656,28,356,63,331,5,9553,SALE_B168
CMP_202507_A,INF_ECEF44B5,Nano,2075,LinkedIn,Article,2025-07-25,1900,1028,34,1,3,3,12,0,0,SALE_44B5
CMP_202510_C,INF_26691DC8,Mid,196093,YouTube,Short,2025-10-25,103900,197056,8215,384,518,747,6695,234,504479,SALE_1DC8
CMP_202512_B,INF_CBF31B4A,Micro,11811,TikTok,Video,2025-12-19,2000,4620,104,1,9,3,63,1,802,SALE_1B4A
CMP_202512_C,INF_22FB5A37,Nano,5156,LinkedIn,Article,2025-12-20,9900,2053,126,4,23,7,28,1,10639,SALE_5A37
CMP_202509_A,INF_D48C4E77,Micro,38844,TikTok,Video,2025-09-21,3400,38827,878,17,63,73,494,6,6508,SALE_4E77
CMP_202506_B,INF_DD1EB5E4,Nano,8732,TikTok,Video,2025-06-24,1100,2220,69,2,9,2,15,0,0,SALE_B5E4
CMP_202507_B,INF_108FD284,Mid,368683,LinkedIn,Article,2025-07-21,313900,180726,3949,190,719,152,4272,186,1012926,SALE_D284
CMP_202502_A,INF_C14195FB,Micro,60154,Instagram,Static_Post,2025-02-08,15200,54849,2266,32,214,111,501,1,2154,SALE_95FB
CMP_202503_A,INF_75832AF6,Mid,422027,Instagram,Story,2025-03-28,160000,234866,11131,317,1279,359,2667,59,88363,SALE_2AF6
CMP_202511_B,INF_23C2E20D,Mid,113704,LinkedIn,Article,2025-11-23,110000,124021,4196,151,679,86,2322,121,811418,SALE_E20D
CMP_202511_A,INF_1D748565,Micro,64526,TikTok,Video,2025-11-05,8000,125917,2163,38,319,75,1701,26,26190,SALE_8565
CMP_202503_B,INF_A997D4F2,Micro,98797,Instagram,Carousel,2025-03-08,25400,156816,1067,19,59,84,2765,60,117348,SALE_D4F2
CMP_202505_C,INF_53F19EF5,Micro,79079,YouTube,Short,2025-05-05,34300,13164,962,44,147,25,552,22,71284,SALE_9EF5
CMP_202502_A,INF_C3C32929,Micro,65894,YouTube,Long_Video,2025-02-05,65700,39509,1986,97,250,178,1491,6,11664,SALE_2929
CMP_202506_B,INF_A1AA780E,Micro,81145,YouTube,Long_Video,2025-06-05,41100,32343,1614,64,109,80,1245,43,111482,SALE_780E
CMP_202509_A,INF_A41507D1,Nano,3013,Instagram,Static_Post,2025-09-14,1500,1222,17,0,0,0,8,0,0,SALE_07D1
CMP_202505_B,INF_A0AC00CC,Macro,971028,LinkedIn,Text_Post,2025-05-21,2399900,215120,4049,73,715,165,6500,34,312232,SALE_00CC
CMP_202506_A,INF_97C4116E,Micro,37427,TikTok,Video,2025-06-02,6100,27838,673,27,93,51,421,7,5594,SALE_116E
CMP_202508_B,INF_115880DD,Micro,99101,TikTok,Video,2025-08-24,15900,20964,718,35,74,49,153,0,0,SALE_80DD
CMP_202505_B,INF_B5301F32,Micro,50709,YouTube,Long_Video,2025-05-29,15800,80878,5483,81,670,149,2638,94,237324,SALE_1F32
CMP_202503_C,INF_E3FB16E1,Nano,3432,LinkedIn,Article,2025-03-16,6100,1500,85,1,14,7,34,1,6576,SALE_16E1
CMP_202506_B,INF_E0A5202A,Micro,56001,YouTube,Short,2025-06-11,56100,26103,1741,63,137,167,884,39,58804,SALE_202A
CMP_202509_A,INF_24A00631,Micro,75808,LinkedIn,Article,2025-09-04,110900,49607,3907,163,273,373,1436,7,38100,SALE_0631
CMP_202503_A,INF_78C60FC7,Micro,80019,YouTube,Short,2025-03-09,36500,31586,2324,23,239,49,1065,42,208994,SALE_0FC7
CMP_202504_B,INF_EF30E313,Mid,204454,Instagram,Carousel,2025-04-19,35000,2557078,104400,1582,10032,7586,45427,804,1871118,SALE_E313
CMP_202501_A,INF_7F8F55A8,Nano,3364,YouTube,Long_Video,2025-01-23,800,1138,45,0,6,2,44,1,4423,SALE_55A8
CMP_202503_A,INF_321AE675,Micro,22086,LinkedIn,Text_Post,2025-03-10,38700,3759,94,1,15,6,58,2,11266,SALE_E675
CMP_202505_A,INF_A4754934,Micro,20658,LinkedIn,Article,2025-05-25,29600,8438,300,8,17,13,198,10,149135,SALE_4934
CMP_202510_A,INF_B92BF4C9,Micro,96852,LinkedIn,Text_Post,2025-10-04,67100,79903,1859,61,268,43,1746,91,1054906,SALE_F4C9
CMP_202506_A,INF_E50AFA08,Nano,1540,YouTube,Long_Video,2025-06-10,600,213,7,0,0,0,9,0,0,SALE_FA08
CMP_202505_A,INF_ACFC7FBA,Nano,7363,TikTok,Video,2025-05-08,300,3699,226,5,16,6,14,0,0,SALE_7FBA
CMP_202503_C,INF_B865B8BD,Mid,195165,TikTok,Video,2025-03-17,57400,285823,4122,78,326,230,2022,54,30098,SALE_B8BD
CMP_202506_B,INF_141406C7,Micro,93604,TikTok,Video,2025-06-26,11100,80066,3694,146,324,107,865,19,25863,SALE_06C7
CMP_202506_A,INF_A4448FA0,Micro,74960,TikTok,Video,2025-06-28,4300,845887,28278,662,3720,2805,7864,68,49035,SALE_8FA0
CMP_202510_B,INF_4D68421B,Nano,2826,YouTube,Long_Video,2025-10-01,1700,1076,16,0,1,0,27,1,2877,SALE_421B
CMP_202507_C,INF_C5B495FD,Mid,199986,Instagram,Reel,2025-07-01,60900,119849,1552,49,210,108,2153,25,58585,SALE_95FD
CMP_202502_B,INF_6C5D2696,Nano,2784,Instagram,Story,2025-02-23,600,2123,68,0,11,6,28,0,0,SALE_2696
CMP_202501_B,INF_D548D7C5,Mid,478018,Instagram,Carousel,2025-01-26,93700,296182,14198,476,2045,897,6017,134,279166,SALE_D7C5
CMP_202507_C,INF_BC095464,Macro,954536,Instagram,Reel,2025-07-04,291200,1080549,22999,252,3809,2178,13371,260,227863,SALE_5464
CMP_202502_B,INF_417720D8,Macro,869511,LinkedIn,Text_Post,2025-02-27,225000,331224,9669,272,771,857,4834,215,2778769,SALE_20D8
CMP_202509_B,INF_50E77BE7,Nano,1289,TikTok,Video,2025-09-14,200,65,0,0,0,0,0,0,0,SALE_7BE7
CMP_202501_B,INF_475B4B0F,Nano,1459,YouTube,Long_Video,2025-01-31,900,241,10,0,0,0,8,0,0,SALE_4B0F
CMP_202501_C,INF_ADEF6215,Micro,62506,YouTube,Long_Video,2025-01-25,22800,28971,1850,61,184,137,1241,54,81257,SALE_6215
CMP_202512_B,INF_73F66B3E,Micro,12716,LinkedIn,Article,2025-12-14,7000,6499,289,11,48,15,140,7,103086,SALE_6B3E
CMP_202501_B,INF_F217763E,Mid,428713,LinkedIn,Article,2025-01-10,165600,217955,3750,142,546,90,3814,204,2197221,SALE_763E
CMP_202501_C,INF_12FA39E8,Mid,261642,YouTube,Long_Video,2025-01-08,111500,162806,3364,74,242,240,5948,241,959131,SALE_39E8
CMP_202506_C,INF_74C7CA6C,Micro,19636,LinkedIn,Text_Post,2025-06-20,15000,9326,341,14,44,27,144,6,85587,SALE_CA6C
CMP_202503_C,INF_23C2E20D,Mid,113704,LinkedIn,Text_Post,2025-03-22,59200,61642,880,28,135,81,1267,5,58973,SALE_E20D
CMP_202504_B,INF_8AC8F9E9,Micro,46228,LinkedIn,Text_Post,2025-04-18,102800,65104,1736,84,262,167,745,3,30030,SALE_F9E9
CMP_202509_B,INF_CC855E94,Macro,526195,YouTube,Long_Video,2025-09-29,270600,973466,46297,1197,2710,3577,28648,120,221162,SALE_5E94
CMP_202506_A,INF_47CD14EB,Micro,88326,TikTok,Video,2025-06-17,13600,412246,7069,318,1196,370,2516,19,11008,SALE_14EB
CMP_202506_B,INF_8B4775EC,Macro,505649,TikTok,Video,2025-06-21,69200,8706057,337607,15117,37499,17964,52257,1036,745563,SALE_75EC
CMP_202502_C,INF_24E9A3E3,Nano,7840,Instagram,Reel,2025-02-23,2300,4632,66,3,12,3,54,0,0,SALE_A3E3
CMP_202503_A,INF_FB12C8AA,Micro,79776,LinkedIn,Article,2025-03-01,15400,32245,1624,71,144,42,727,37,529222,SALE_C8AA
CMP_202505_B,INF_339529D1,Micro,42319,YouTube,Short,2025-05-20,27900,22981,1185,58,233,73,715,32,84561,SALE_29D1
CMP_202506_B,INF_AB76469B,Mid,237750,Instagram,Static_Post,2025-06-10,60900,185063,5639,191,902,417,2957,69,112065,SALE_469B
CMP_202507_C,INF_4FEF329B,Micro,29043,TikTok,Video,2025-07-11,6700,42914,2141,77,348,89,271,7,9297,SALE_329B
CMP_202507_A,INF_8740C4D9,Macro,703042,LinkedIn,Article,2025-07-01,662300,76378,2814,138,202,114,1796,87,965691,SALE_C4D9
CMP_202507_C,INF_C670CD9A,Micro,35674,TikTok,Video,2025-07-11,3100,17861,1244,27,222,93,347,4,2336,SALE_CD9A
CMP_202508_C,INF_AD257453,Nano,4185,TikTok,Video,2025-08-08,200,612,9,0,0,0,7,0,0,SALE_7453
CMP_202504_C,INF_7ED60FCC,Nano,9555,Instagram,Static_Post,2025-04-04,3000,4752,306,12,32,23,89,1,1067,SALE_0FCC
CMP_202503_B,INF_CDD7EFD5,Mid,216382,YouTube,Long_Video,2025-03-31,242400,108756,4003,44,363,295,3932,174,622260,SALE_EFD5
CMP_202504_A,INF_AB21D36E,Nano,7104,LinkedIn,Article,2025-04-24,6700,40951,1200,35,111,105,1227,51,411542,SALE_D36E
CMP_202508_A,INF_014526EB,Mid,376230,Instagram,Static_Post,2025-08-11,143800,563677,9033,354,479,710,11522,23,45518,SALE_26EB
CMP_202506_A,INF_5068277D,Mid,230082,TikTok,Video,2025-06-07,15600,140313,3887,93,474,268,849,14,13181,SALE_277D
CMP_202506_B,INF_88148711,Mid,497980,YouTube,Short,2025-06-20,271100,204876,1684,67,133,99,7046,275,972585,SALE_8711
CMP_202506_A,INF_657CF80B,Micro,32424,Instagram,Static_Post,2025-06-22,12600,645465,6150,197,1033,211,7584,187,341703,SALE_F80B
CMP_202507_C,INF_F3A90680,Micro,18664,LinkedIn,Article,2025-07-17,33700,25761,629,29,78,50,444,23,123692,SALE_0680
CMP_202509_C,INF_393A4755,Nano,3047,Instagram,Reel,2025-09-14,500,1860,44,2,6,1,33,0,0,SALE_4755
CMP_202501_A,INF_111561D7,Nano,6382,YouTube,Short,2025-01-20,1900,8198,445,13,43,9,332,15,67469,SALE_61D7
CMP_202510_A,INF_5134CD1A,Micro,79704,YouTube,Short,2025-10-23,30900,201549,3149,142,213,299,8492,287,614147,SALE_CD1A
CMP_202504_C,INF_794D6C2E,Micro,53359,Instagram,Reel,2025-04-14,7500,36010,1960,24,356,167,304,7,7090,SALE_6C2E
CMP_202508_C,INF_0EA1AAE4,Micro,68902,Instagram,Story,2025-08-21,38100,33096,2439,37,242,70,101,2,4896,SALE_AAE4
CMP_202503_C,INF_9F0697DE,Micro,89687,YouTube,Short,2025-03-02,47800,54570,3730,104,405,164,1893,72,268722,SALE_97DE
CMP_202509_B,INF_521CB705,Micro,58151,YouTube,Long_Video,2025-09-14,26800,86766,1329,15,170,63,3045,126,195088,SALE_B705
CMP_202511_A,INF_AA452954,Nano,6433,TikTok,Video,2025-11-10,400,43513,1745,55,200,85,427,6,3001,SALE_2954
CMP_202501_C,INF_88148711,Mid,497980,LinkedIn,Article,2025-01-08,1054000,77310,2451,80,418,131,2206,121,1159167,SALE_8711
CMP_202505_C,INF_BEF9B593,Micro,40428,LinkedIn,Article,2025-05-21,55100,7463,300,3,32,7,160,7,55258,SALE_B593
CMP_202510_B,INF_711D9A4D,Macro,690800,Instagram,Reel,2025-10-08,217200,1958331,55182,685,7347,1965,10698,195,170085,SALE_9A4D
CMP_202508_B,INF_B5301F32,Micro,50709,YouTube,Long_Video,2025-08-25,19800,5400,361,17,33,27,257,10,34198,SALE_1F32
CMP_202512_C,INF_3FD277E2,Nano,1004,LinkedIn,Article,2025-12-23,1600,260,17,0,1,0,6,0,0,SALE_77E2
CMP_202510_C,INF_71345DED,Macro,913444,Instagram,Static_Post,2025-10-09,377300,456612,19822,234,2098,478,6542,38,74924,SALE_5DED
CMP_202509_B,INF_04F17F3A,Macro,795540,LinkedIn,Article,2025-09-01,680100,431440,12159,131,1766,631,9032,483,3616201,SALE_7F3A
CMP_202511_C,INF_FDE105E0,Nano,9011,TikTok,Video,2025-11-20,700,6745,389,16,62,16,55,0,0,SALE_05E0
CMP_202504_A,INF_14DD1704,Mid,222902,Instagram,Reel,2025-04-05,61600,160326,1228,43,228,90,1699,4,9422,SALE_1704
CMP_202508_B,INF_D06158AA,Micro,80514,TikTok,Video,2025-08-02,4900,32104,1115,26,87,103,214,2,2523,SALE_58AA
CMP_202504_B,INF_75832AF6,Mid,422027,LinkedIn,Text_Post,2025-04-08,219200,145692,1816,40,337,152,1874,107,1581777,SALE_2AF6
CMP_202510_B,INF_4B449426,Micro,28562,Instagram,Reel,2025-10-12,6400,31810,2073,63,306,112,679,15,12775,SALE_9426
CMP_202504_B,INF_224BCD98,Micro,36618,Instagram,Reel,2025-04-17,7000,19279,480,23,95,34,337,7,7809,SALE_CD98
CMP_202509_C,INF_670D4AEA,Micro,94355,TikTok,Video,2025-09-29,17100,54292,4308,108,766,272,607,7,10283,SALE_4AEA
CMP_202511_B,INF_B9E5E915,Macro,595501,LinkedIn,Text_Post,2025-11-13,291400,561735,11050,219,969,240,9472,522,5388902,SALE_E915
CMP_202512_A,INF_847CB0E1,Mid,311015,Instagram,Static_Post,2025-12-18,163200,84134,1084,32,103,29,695,18,18631,SALE_B0E1
CMP_202506_B,INF_A90132A7,Macro,600670,Instagram,Reel,2025-06-08,132200,1048497,18283,740,2431,529,20748,469,653432,SALE_32A7
CMP_202507_C,INF_C1D34299,Nano,5979,TikTok,Video,2025-07-10,300,117041,5289,177,706,195,871,8,9703,SALE_4299
CMP_202507_C,INF_2EB9E233,Nano,3051,TikTok,Video,2025-07-13,700,571,30,1,2,2,4,0,0,SALE_E233
CMP_202509_C,INF_3510B700,Nano,4340,Instagram,Reel,2025-09-20,1300,4099,156,2,17,13,89,1,1135,SALE_B700
CMP_202506_A,INF_265EB59F,Nano,8397,LinkedIn,Article,2025-06-21,7100,7385,129,2,16,9,192,10,69939,SALE_B59F
CMP_202512_C,INF_F5B62BCA,Macro,752919,TikTok,Video,2025-12-22,327800,89871,5715,80,742,417,449,5,4948,SALE_2BCA
CMP_202502_C,INF_1C5FE61D,Micro,27128,Instagram,Story,2025-02-26,5100,7549,349,3,62,34,106,2,1721,SALE_E61D
CMP_202507_C,INF_AE9807D4,Micro,78392,Instagram,Reel,2025-07-30,9300,89440,5317,146,401,491,1266,33,26432,SALE_07D4
CMP_202505_B,INF_83286DBA,Micro,54066,TikTok,Video,2025-05-01,15200,52764,2171,56,260,160,121,1,607,SALE_6DBA
CMP_202506_C,INF_EF988DAE,Micro,49827,YouTube,Long_Video,2025-06-08,24400,9067,677,7,109,35,324,14,64164,SALE_8DAE
CMP_202504_B,INF_C7DB84DF,Micro,93097,Instagram,Static_Post,2025-04-13,17600,23870,852,11,155,18,458,3,7456,SALE_84DF
CMP_202502_A,INF_B18C4B1D,Macro,684525,Instagram,Reel,2025-02-18,172000,87970,1292,59,85,78,1020,20,38601,SALE_4B1D
CMP_202512_C,INF_7327B0B2,Nano,1181,YouTube,Short,2025-12-09,1500,1986,58,0,4,1,78,2,7877,SALE_B0B2
CMP_202512_B,INF_5F470180,Micro,51533,TikTok,Video,2025-12-04,3100,13803,346,5,45,25,230,1,1111,SALE_0180
CMP_202502_C,INF_A2E3442A,Micro,28502,LinkedIn,Text_Post,2025-02-19,25900,5345,319,7,21,25,124,5,36515,SALE_442A
CMP_202503_C,INF_7AA3671F,Macro,600386,LinkedIn,Text_Post,2025-03-23,333300,106582,1385,30,272,40,1789,114,1384914,SALE_671F
CMP_202503_C,INF_FB12C8AA,Micro,79776,TikTok,Video,2025-03-29,15300,727830,20017,298,3535,1049,8981,146,96824,SALE_C8AA
CMP_202501_C,INF_E76BB3FF,Nano,7493,TikTok,Video,2025-01-23,1200,5906,200,9,33,16,84,1,988,SALE_B3FF
CMP_202509_C,INF_FCB06675,Macro,619727,Instagram,Static_Post,2025-09-26,85100,181918,5263,114,769,289,3530,59,136939,SALE_6675
CMP_202507_B,INF_7798221B,Nano,5448,LinkedIn,Text_Post,2025-07-08,5300,1754,66,2,3,6,30,1,5041,SALE_221B
CMP_202509_A,INF_FE0ED7DE,Nano,8799,LinkedIn,Article,2025-09-21,8100,14360,443,6,71,37,231,12,174457,SALE_D7DE
CMP_202509_A,INF_283B97DA,Micro,61642,YouTube,Short,2025-09-15,47200,45183,2646,110,468,56,1500,63,311706,SALE_97DA
CMP_202504_A,INF_E02CDC41,Micro,41955,TikTok,Video,2025-04-07,1900,52575,3739,87,301,323,870,14,10480,SALE_DC41
CMP_202504_A,INF_572DF5AF,Nano,1422,TikTok,Video,2025-04-05,300,8810,202,6,24,14,69,0,0,SALE_F5AF
CMP_202501_A,INF_C36F8B2F,Micro,67726,TikTok,Video,2025-01-30,7400,39233,1661,26,305,91,451,10,8630,SALE_8B2F
CMP_202505_A,INF_DC9106D2,Mid,111348,YouTube,Short,2025-05-28,68300,41677,2690,80,297,264,1378,39,102560,SALE_06D2
CMP_202502_B,INF_EEF1556D,Micro,42520,Instagram,Carousel,2025-02-26,10200,25372,1436,18,250,84,451,6,14403,SALE_556D
CMP_202501_B,INF_E1FE1AFF,Mid,408560,YouTube,Short,2025-01-14,157400,1283379,10424,399,1181,439,30726,1261,2590127,SALE_1AFF
CMP_202512_B,INF_701633A6,Nano,8608,TikTok,Video,2025-12-24,1700,83473,3969,186,412,162,708,15,7753,SALE_33A6
CMP_202510_B,INF_545AFF7D,Mid,457340,YouTube,Short,2025-10-21,838200,1266720,32512,519,3754,1185,41295,1605,3096501,SALE_FF7D
CMP_202510_B,INF_7ECC5AFF,Macro,737310,YouTube,Short,2025-10-12,492800,502599,19928,502,1336,825,14515,557,1733418,SALE_5AFF
CMP_202509_B,INF_7D89463D,Nano,8626,Instagram,Carousel,2025-09-03,1500,6614,230,2,19,6,138,3,5806,SALE_463D
CMP_202502_A,INF_96506EA8,Nano,3861,TikTok,Video,2025-02-03,500,7333,513,16,92,39,136,2,2886,SALE_6EA8
CMP_202509_A,INF_DF0562C0,Nano,2058,Instagram,Story,2025-09-01,1000,1768,74,1,3,5,40,0,0,SALE_62C0
CMP_202502_B,INF_B55CD9D5,Mid,364038,LinkedIn,Text_Post,2025-02-23,580700,566254,26570,909,1447,869,8236,421,2181749,SALE_D9D5
CMP_202512_C,INF_765572B9,Macro,607684,TikTok,Video,2025-12-08,60600,415448,9045,139,584,586,2975,37,49518,SALE_72B9
CMP_202509_C,INF_26047AF1,Micro,57263,TikTok,Video,2025-09-10,19000,207130,2603,114,283,96,1846,36,28484,SALE_7AF1
CMP_202509_A,INF_4F6F37E6,Mid,422953,Instagram,Reel,2025-09-11,102300,49781,3073,36,283,86,794,22,53037,SALE_37E6
CMP_202512_A,INF_71345DED,Macro,913444,LinkedIn,Article,2025-12-26,682400,1044994,36713,604,6703,2964,12960,620,7775535,SALE_5DED
CMP_202509_A,INF_492AE25D,Micro,26886,YouTube,Long_Video,2025-09-08,10500,47659,515,9,53,32,1707,55,144142,SALE_E25D
CMP_202501_B,INF_0934D044,Nano,5218,LinkedIn,Text_Post,2025-01-24,5800,2784,66,2,13,5,46,2,13420,SALE_D044
CMP_202510_A,INF_D2AB25C5,Nano,2731,LinkedIn,Text_Post,2025-10-06,2300,1265,84,3,11,7,21,1,6026,SALE_25C5
